Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
mr bit romania,RO,Romania,English,"MrBit (Organization), Romania (Location)",true,false,false,true,true,false,"Sitelinks, Image pack, Video preview, Bottom ads, Paid sitelinks",150,2,1.23,4,,,,10,,Lost,,https://www.supercazino.ro/mr-bit-casino/,,,2024-06-09 19:47:32,
nr de telefon superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Image pack, Video preview",100,0,0.70,4,,,,9,,Lost,,https://www.supercazino.ro/blog/superbet-contact/,,,2024-06-19 18:05:34,
cod promo mr bit,RO,Romania,Romanian,Mr Bit (Organization),true,false,false,true,true,true,"Video preview, Image pack",200,0,2.76,4,,,,11,,Lost,,https://www.supercazino.ro/blog/mr-bit-bonus-fara-depunere/,,,2024-06-20 09:37:53,
finlanda keno 20 70 rezultate,RO,Romania,Romanian,Finland Keno 20/70 (Event),true,false,false,true,false,false,Image pack,1200,0,,4,,,,19,,Lost,,https://www.supercazino.ro/loto-finlanda/,,,2024-06-22 21:09:43,
jocuri ca la aparate 77777 gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,100,69,0.16,4,4,0,,13,9,4,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-17 07:46:49,2026-06-04 08:45:36
norvegia 7/34,RO,Romania,Romanian,Norway Lotto 7/34 (Event),true,false,false,true,false,false,,150,0,0.29,4,,,,10,,Lost,,https://www.supercazino.ro/norvegia-loto/,,,2024-06-11 00:37:37,
keno germania,RO,Romania,Romanian,"Keno (Event), Germania Keno (Event)",true,false,false,true,false,false,,600,24,0.42,0,4,4,,36,16,20,,https://www.supercazino.ro/loto-germania/,,https://www.supercazino.ro/loto-germania/,2024-06-22 17:44:47,2026-06-10 07:22:30
speciale pacanele,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,100,6,1.05,4,,,,8,,Lost,,https://www.supercazino.ro/jocuri/sloturi-speciale/,,,2024-06-21 06:58:19,
rotiri gratuite unibet,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,true,false,"Top ads, Bottom ads",80,51,2.43,1,4,3,,15,7,8,,https://www.supercazino.ro/blog/promotii-unibet-fara-depunere/,,https://www.supercazino.ro/blog/promotii-unibet-fara-depunere/,2024-06-09 01:51:05,2026-05-27 14:36:04
promoti cazino,RO,Romania,Romanian,,false,false,false,true,true,false,,80,73,2.09,30,4,-26,,1,7,-6,,https://www.supercazino.ro/bonus-casino/,,https://www.supercazino.ro/bonus-casino/,2024-06-19 00:03:36,2026-06-20 14:32:43
jocuri ca la aparate 7777 gratis,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Bottom ads, Paid sitelinks",100,72,0.37,2,4,2,,11,8,3,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-20 23:49:23,2026-05-16 04:02:32
poker star casino,RO,Romania,English,PokerStars (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",150,10,0.67,4,,,,10,,Lost,,https://www.supercazino.ro/pokerstars-casino/,,,2024-06-23 19:12:12,
sweet bonanza demo,RO,Romania,English,Sweet Bonanza (Product),true,false,false,false,false,false,"Sitelinks, Video preview",800,42,0.78,0,4,4,,84,17,67,,https://www.supercazino.ro/joc-slot/sweet-bonanza-gratis/,,https://www.supercazino.ro/joc-slot/sweet-bonanza-1000-gratis/,2024-06-27 00:32:25,2026-06-15 10:24:19
mozzart verificare bilet fotbal,RO,Romania,Romanian,Mozzartbet (Organization),true,false,false,true,false,false,Sitelinks,100,50,,6,4,-2,,6,8,-2,,https://www.supercazino.ro/blog/verificare-bilet-mozzartbet/,,https://www.supercazino.ro/blog/verificare-bilet-mozzartbet/,2024-06-26 02:39:22,2026-06-15 02:39:56
bonanza demo ron,RO,Romania,Romanian,Sweet Bonanza (Product),true,false,false,true,false,false,,150,39,,0,4,4,,38,10,28,,https://www.supercazino.ro/joc-slot/bigger-bass-bonanza-gratis/,,https://www.supercazino.ro/joc-slot/sweet-bonanza-1000-gratis/,2024-06-13 13:41:06,2026-05-26 19:49:50
jocuri poker gratis 77777,RO,Romania,Romanian,,false,false,false,true,false,false,,150,28,,4,,,,10,,Lost,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,,2024-06-24 06:17:25,
superbet casino demo,RO,Romania,English,Superbet Casino (Organization),true,false,false,true,false,false,"Image pack, Video preview",200,6,0.74,4,,,,11,,Lost,,https://www.supercazino.ro/joc-slot/aviator-superbet-gratis/,,,2024-06-14 18:52:39,
pacanele rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,true,,1000,74,1.98,,4,,,,18,New,,,,https://www.supercazino.ro/bonus-casino/,,2026-06-21 21:04:04
princess casino 110 rotiri gratuite,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",100,10,4.35,4,,,,8,,Lost,,https://www.supercazino.ro/blog/princess-casino-bonus-fara-depunere/,,,2024-06-26 08:23:58,
frank casino rotiri gratuite fara depunere,RO,Romania,Romanian,Frank Casino (Organization),true,false,false,true,true,false,Sitelinks,150,56,1.04,0,4,4,,29,9,20,,https://www.supercazino.ro/blog/bonus-bun-venit-frank-casino/,,https://www.supercazino.ro/blog/bonus-bun-venit-frank-casino/,2024-06-13 18:05:48,2026-06-19 12:38:13
nr tel superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Image pack, Video preview",100,0,0.85,4,,,,9,,Lost,,https://www.supercazino.ro/blog/superbet-contact/,,,2024-06-14 18:28:04,
gets bet cod bonus,RO,Romania,English,"GetsBet (Organization), cod bonus (Event)",true,false,false,true,true,true,,100,53,0.42,8,4,-4,,6,8,-2,,https://www.supercazino.ro/blog/gets-bet-bonus-fara-depunere/,,https://www.supercazino.ro/blog/gets-bet-bonus-fara-depunere/,2024-06-21 06:31:36,2026-05-22 14:27:15
bonus seven casino,RO,Romania,English,Seven Casino (Organization),true,false,false,true,true,false,,150,56,2.00,2,4,2,,14,10,4,,https://www.supercazino.ro/blog/seven-casino-bonus-fara-depunere/,,https://www.supercazino.ro/blog/cod-bonus-seven-casino/,2024-06-21 06:58:50,2026-06-15 05:29:01
getsbet cod bonus,RO,Romania,English,GetsBet (Organization),true,false,false,true,true,true,,80,56,1.21,7,4,-3,,6,7,-1,,https://www.supercazino.ro/blog/gets-bet-bonus-fara-depunere/,,https://www.supercazino.ro/blog/gets-bet-bonus-fara-depunere/,2024-06-16 16:45:46,2026-05-27 17:45:47
jocuri slots gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,80,38,0.65,4,,,,7,,Lost,,https://www.supercazino.ro/sloturi-gratis/,,,2024-06-18 02:54:55,
las vegas fara depunere,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,Sitelinks,80,54,0.92,4,4,0,,7,7,,,https://www.supercazino.ro/blog/bonus-fara-depunere-las-vegas-casino/,,https://www.supercazino.ro/blog/bonus-fara-depunere-las-vegas-casino/,2024-06-21 22:06:59,2026-05-29 06:58:03
oferta superbet sambata,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,Sitelinks,800,52,1.83,,4,,,,17,New,,,,https://www.supercazino.ro/blog/agentii-superbet/,,2026-06-14 19:04:53
aparate 7777 gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,150,75,0.38,3,4,1,,11,10,1,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-22 11:09:57,2026-06-04 10:44:52
rezultate loto spania primitiva 6/49,RO,Romania,Romanian,"Loto (Event), La Primitiva (Event), 6/49 (Event), Spain (Location)",true,false,false,true,false,false,Image pack,200,0,,4,,,,11,,Lost,,https://www.supercazino.ro/loto-spania/,,,2024-06-07 18:40:41,
777 pacanele,RO,Romania,Romanian,777 (Product),true,false,false,true,false,false,,80,71,0.53,1,4,3,,20,8,12,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-22 08:18:30,2026-06-20 03:46:25
casa pariurilor egt,RO,Romania,Romanian,"Casa Pariurilor (Organization), EGT (Organization)",true,false,true,true,true,true,"Video preview, Image pack",200,0,1.15,4,,,,11,,Lost,,https://www.supercazino.ro/producator/egt/page/2/,,,2024-06-25 23:28:56,
superbet loto polonia multi,RO,Romania,Romanian,"Superbet (Organization), Loto Polonia Multi (Event)",true,false,false,true,false,false,,150,52,,0,4,4,,27,9,18,,https://www.supercazino.ro/loto-polonia/,,https://www.supercazino.ro/loto-polonia/,2024-06-09 10:31:27,2026-05-21 10:43:15
păcănele,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,4200,77,0.94,,4,,,,26,New,,,,https://www.supercazino.ro/sloturi-gratis/,,2026-06-21 06:11:00
jocuri ca la aparate gratuite,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,150,71,0.45,1,4,3,,17,10,7,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-12 04:16:23,2026-06-06 08:32:59
princes cazino,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",90,1,1.40,4,,,,8,,Lost,,https://www.supercazino.ro/blog/pareri-princess-casino/,,,2024-06-06 12:03:42,
casino 888 romania,RO,Romania,English,"888 Casino (Organization), Romania (Location)",true,false,true,true,true,true,"Sitelinks, Knowledge panel, Video preview, Bottom ads, Paid sitelinks",90,52,5.73,4,,,,8,,Lost,,https://www.supercazino.ro/888-casino/,,,2024-06-13 01:39:22,
jocuri 7777 gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,150,73,0.26,2,4,2,,13,9,4,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-12 16:52:49,2026-05-25 12:58:42
betano rotiri gratuite la inregistrare,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,150,50,1.02,9,4,-6,,5,9,-4,,https://www.supercazino.ro/blog/betano-bonus-fara-depunere/,,https://www.supercazino.ro/blog/betano-bonus-fara-depunere/,2024-06-18 19:02:35,2026-06-18 04:15:47
conti cazino cod bonus,RO,Romania,Romanian,Conti Cazino (Organization),true,false,false,true,true,false,,100,53,,8,4,-4,,5,8,-3,,https://www.supercazino.ro/blog/conticazino-bonus-fara-depunere/,,https://www.supercazino.ro/blog/cod-bonus-conti-casino/,2024-06-15 01:07:38,2026-05-20 18:33:56
cazinouri online internationale,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,100,58,0.70,1,4,3,,12,8,4,,https://www.supercazino.ro/casino-online/,,https://www.supercazino.ro/blog/cazinouri-straine/,2024-06-09 21:21:47,2026-06-02 23:37:33
mainile de poker,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,100,54,0.78,0,4,4,,49,8,41,,https://www.supercazino.ro/blog/maini-de-poker/,,https://www.supercazino.ro/blog/maini-de-poker/,2024-06-14 04:04:37,2026-06-08 19:33:27
nitro casino bonus fara depunere,RO,Romania,Romanian,Nitro Casino (Organization),true,false,false,true,true,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",80,0,1.00,4,,,,7,,Lost,,https://www.supercazino.ro/blog/nitro-casino-bonus-fara-depunere/,,,2024-06-15 14:26:11,
gate of olympus demo,RO,Romania,English,Gates of Olympus (Product),true,false,false,true,false,false,Video preview,250,7,1.02,4,,,,12,,Lost,,https://www.supercazino.ro/joc-slot/gates-of-olympus-gratis/,,,2024-06-09 14:01:06,
letonia 20 62,RO,Romania,Romanian,Letonia Keno 20/62 (Event),true,false,false,true,false,false,,1200,0,0.81,1,4,3,,24,19,5,,https://www.supercazino.ro/loto-letonia/,,https://www.supercazino.ro/loto-letonia/,2024-06-24 09:10:52,2026-06-05 05:45:38
jocuri ca la aparate 77777,RO,Romania,Romanian,,false,false,false,true,true,false,,250,54,0.44,0,4,4,,23,9,14,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-13 07:11:30,2026-06-17 01:00:29
40 lucky king demo,RO,Romania,English,40 Lucky King (Product),true,false,false,true,false,false,"Thumbnail, Image pack, Video preview",100,0,0.56,4,,,,9,,Lost,,https://www.supercazino.ro/joc-slot/40-lucky-king-gratis/,,,2024-06-14 01:20:29,
40 super hots online gratis,RO,Romania,Romanian,40 Super Hot (Product),true,false,false,true,false,false,Video preview,100,0,0.36,4,,,,9,,Lost,,https://www.supercazino.ro/joc-slot/40-super-hot/,,,2024-06-10 01:55:24,
favbet 30 rotiri gratuite,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,false,,100,46,1.79,1,4,3,,17,9,8,,https://www.supercazino.ro/blog/bonus-fara-depunere-favbet/,,https://www.supercazino.ro/blog/bonus-fara-depunere-favbet/,2024-06-14 06:51:59,2026-06-06 14:18:13
casino efortuna,RO,Romania,Romanian,eFortuna (Organization),true,false,true,true,true,true,"Sitelinks, Knowledge panel, Video preview, Image pack",150,7,1.18,4,,,,11,,Lost,,https://www.supercazino.ro/fortuna-casino/,,,2024-06-26 12:16:32,
finlanda 7/40,RO,Romania,Romanian,Finland 7/40 (Event),true,false,false,true,false,false,Sitelinks,80,4,,1,4,3,,14,7,7,,https://www.supercazino.ro/loto-finlanda/,,https://www.supercazino.ro/loto-finlanda/,2024-06-11 08:50:04,2026-05-23 04:58:57
cat dureaza un meci de baschet,RO,Romania,Romanian,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",200,0,,23,4,-19,,5,11,-6,,https://www.supercazino.ro/blog/cat-dureaza-un-meci-baschet/,,https://www.supercazino.ro/blog/durata-meciuri-sportive/,2024-06-23 08:16:45,2026-06-13 17:28:53
finlanda keno 20/70,RO,Romania,Romanian,Finland Keno 20/70 (Event),true,false,false,true,false,false,AI Overview,2200,0,0.39,2,4,2,,26,23,3,,https://www.supercazino.ro/loto-finlanda/,,https://www.supercazino.ro/loto-finlanda/,2024-06-22 00:15:00,2026-06-15 06:35:29
telefon superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Video preview, Image pack",100,0,1.21,4,,,,9,,Lost,,https://www.supercazino.ro/blog/superbet-contact/,,,2024-06-08 05:09:08,
book of ra magic,RO,Romania,English,Book of Ra Magic (Work),true,false,false,true,true,false,Image pack,150,0,1.26,4,,,,10,,Lost,,https://www.supercazino.ro/joc-slot/book-of-ra-magic-gratis/,,,2024-06-17 09:16:31,
rotiri gratuite fortuna,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,false,true,true,false,,100,54,1.65,12,4,-8,,4,9,-5,,https://www.supercazino.ro/blog/fortuna-bonus-fara-depunere/,,https://www.supercazino.ro/blog/fortuna-palace-bonus-fara-depunere/,2024-06-11 09:45:30,2026-05-18 10:27:20
cod bonus winmaster,RO,Romania,Romanian,Winmasters (Organization),true,false,false,true,true,false,Featured snippet,100,45,,1,4,3,,15,9,6,,https://www.supercazino.ro/blog/winmasters-bonus-inregistrare/,,https://www.supercazino.ro/blog/cod-bonus-winmasters/,2024-06-06 06:10:59,2026-05-21 06:55:17
magnum bet fotbal,RO,Romania,Romanian,Magnum Bet (Organization),true,false,false,true,true,false,,100,47,0.69,,4,,,,9,New,,,,https://www.supercazino.ro/blog/magnumbet-pariuri-sportive/,,2026-05-23 15:06:35
reguli domino,RO,Romania,Romanian,Domino (Work),false,false,false,true,false,false,Video preview,150,0,0.06,4,,,,5,,Lost,,https://www.supercazino.ro/blog/reguli-domino/,,,2024-06-14 21:14:05,
reguli monopoly bani,RO,Romania,Romanian,Monopoly (Work),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",80,0,,1,4,3,,13,7,6,,https://www.supercazino.ro/blog/reguli-monopoly/,,https://www.supercazino.ro/blog/reguli-monopoly/,2024-06-15 11:15:38,2026-06-02 02:49:32
pacanele 7777 gratis,RO,Romania,Romanian,7777 (Product),true,false,false,true,false,false,,300,31,0.40,4,,,,15,,Lost,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,,2024-06-23 09:05:33,
bonus fara depunere player,RO,Romania,Romanian,Player (Organization),true,false,false,true,true,false,Sitelinks,150,50,8.11,14,4,-11,,4,10,-6,,https://www.supercazino.ro/blog/player-casino-bonus-fara-depunere/,,https://www.supercazino.ro/blog/player-casino-bonus-fara-depunere/,2024-06-16 00:55:19,2026-05-20 05:08:24
bonus fara depunere casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Top ads, Image pack, Bottom ads, Paid sitelinks",150,0,3.26,4,,,,10,,Lost,,https://www.supercazino.ro/blog/bonus-fara-depunere-casa-pariurilor/,,,2024-06-20 18:48:43,
winner ro,RO,Romania,Romanian,Winner Casino (Organization),true,true,false,true,true,false,"Sitelinks, Image pack, Video preview",2800,0,0.67,4,,,,23,,Lost,,https://www.supercazino.ro/winner-casino/,,,2024-06-27 21:10:25,
casa pariurilor scanare bilet,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,Video preview,100,36,0.67,0,4,4,,33,8,25,,https://www.supercazino.ro/blog/verificare-bilet-casa-pariurilor/,,https://www.supercazino.ro/blog/verificare-bilet-casa-pariurilor/,2024-06-09 01:32:06,2026-05-23 20:59:39
jocuri cazino gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,4800,78,0.75,0,4,4,,48,27,21,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,https://www.supercazino.ro/sloturi-gratis/,2024-06-26 05:36:39,2026-06-17 18:14:43
poker romania online,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,Sitelinks,80,64,3.86,0,4,4,,51,7,44,,https://www.supercazino.ro/blog/888-poker-romania/,,https://www.supercazino.ro/poker-online/,2024-06-12 04:06:30,2026-06-26 15:38:46
free spin casino,RO,Romania,English,,false,false,false,true,true,false,,450,72,1.79,82,4,-78,,1,15,-14,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,https://www.supercazino.ro/bonus-casino/,2024-06-15 00:14:49,2026-06-12 15:53:23
superbet. ro,RO,Romania,,Superbet (Organization),true,false,true,false,false,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",900,4,1.27,4,,,,18,,Lost,,https://www.supercazino.ro/blog/superbet-club/,,,2024-06-27 15:09:29,
fortuna cazino,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview",250,11,0.53,4,,,,12,,Lost,,https://www.supercazino.ro/fortuna-casino/,,,2024-06-14 13:46:44,
pariu gratuit,RO,Romania,Romanian,,false,false,false,true,true,false,,80,41,2.85,0,4,4,,65,7,58,,https://www.supercazino.ro/blog/las-vegas-pariuri/,,https://www.supercazino.ro/freebet-fara-depunere/,2024-06-14 10:03:56,2026-06-15 19:40:22
strategie loto italia 10 20,RO,Romania,Romanian,"Loto 10/20 (Event), Italy (Location)",true,false,false,true,false,false,Sitelinks,100,6,0.41,0,4,4,,29,9,20,,https://www.supercazino.ro/loto-italia/,,https://www.supercazino.ro/loto-italia/,2024-06-10 13:51:29,2026-06-18 04:49:43
keno slovacia,RO,Romania,Romanian,"Keno (Event), Slovacia Keno (Event)",true,false,false,true,false,false,Image pack,1100,0,0.24,4,,,,19,,Lost,,https://www.supercazino.ro/loto-slovacia/,,,2024-06-23 10:08:20,
netbet cazino,RO,Romania,Romanian,"NetBet (Organization), NetBet Casino (Organization)",true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",150,37,1.44,4,,,,10,,Lost,,https://www.supercazino.ro/netbet-casino/,,,2024-06-27 02:16:33,
free egt,RO,Romania,English,EGT (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,22,0.39,4,,,,10,,Lost,,https://www.supercazino.ro/producator/egt/,,,2024-06-27 05:00:02,
betano cod promotional,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Video preview, Image pack",100,3,2.08,4,,,,10,,Lost,,https://www.supercazino.ro/blog/promotii-betano-fara-depunere/,,,2024-06-13 18:44:10,
asia express 2022 concurenti,RO,Romania,Romanian,Asia Express (Event),true,false,false,true,false,false,"Image pack, Video preview",80,2,,4,,,,7,,Lost,,https://www.supercazino.ro/blog/concurenti-asia-express/,,,2024-06-09 13:37:05,
păcănele cu speciale,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,100,9,0.94,4,,,,8,,Lost,,https://www.supercazino.ro/jocuri/sloturi-speciale/,,,2024-06-26 02:45:47,
winbet download,RO,Romania,English,Winbet (Product),true,false,false,false,true,true,Video preview,100,0,1.16,4,,,,8,,Lost,,https://www.supercazino.ro/blog/android-ios-winbet-app/,,,2024-06-10 09:03:04,
100 rotiri gratuite fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Bottom ads, Paid sitelinks",90,22,1.74,4,,,,8,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-24 09:59:23,
cod promo fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,true,Image pack,200,2,0.96,4,,,,11,,Lost,,https://www.supercazino.ro/blog/fortuna-bonus-fara-depunere/,,,2024-06-24 04:17:40,
cod promotional casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Bottom ads, Paid sitelinks",200,1,3.37,4,,,,11,,Lost,,https://www.supercazino.ro/blog/bonus-fara-depunere-casa-pariurilor/,,,2024-05-28 01:22:48,
poker gratuit,RO,Romania,French,,false,false,false,true,false,false,"Video preview, Image pack",150,0,0.32,4,,,,12,,Lost,,https://www.supercazino.ro/jocuri/poker-gratis/,,,2024-06-08 13:50:41,
netbet bonus de bun venit,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,true,,100,51,3.81,13,4,-10,,4,9,-5,,https://www.supercazino.ro/blog/oferta-bonus-fara-depunere-netbet/,,https://www.supercazino.ro/blog/bonus-bun-venit-netbet-casino-exclusiv/,2024-06-11 03:20:34,2026-05-28 23:23:59
egt games demo,RO,Romania,English,EGT Games (Product),true,false,false,true,false,false,Video preview,150,19,0.24,4,,,,10,,Lost,,https://www.supercazino.ro/producator/egt/,,,2024-06-09 13:17:40,
bonus winner,RO,Romania,English,Winner Casino (Organization),true,false,false,true,true,false,Sitelinks,150,54,3.47,22,4,-18,,2,10,-8,,https://www.supercazino.ro/blog/winner-bonus-fara-depunere/,,https://www.supercazino.ro/blog/winner-bonus-fara-depunere/,2024-06-14 01:40:53,2026-05-19 11:32:45
whist joc de carti,RO,Romania,Romanian,Whist (Event),false,false,false,true,false,false,"Featured snippet, Knowledge panel, Video preview",90,0,0.08,4,,,,8,,Lost,,https://www.supercazino.ro/blog/reguli-whist/,,,2024-06-13 14:04:09,
superbet orar,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,,90,57,0.87,1,4,2,,13,8,5,,https://www.supercazino.ro/blog/agentii-superbet/,,https://www.supercazino.ro/blog/agentii-superbet/,2024-06-22 06:09:22,2026-06-04 00:36:52
winmasters contact,RO,Romania,English,Winmasters (Organization),true,false,false,true,false,false,Image pack,200,0,1.10,4,,,,11,,Lost,,https://www.supercazino.ro/blog/contact-winmasters/,,,2024-06-08 04:06:48,
cazino.ro gratis,RO,Romania,Romanian,cazino.ro (Organization),true,false,true,true,false,false,Sitelinks,450,43,1.08,4,,,,15,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-27 00:09:13,
superbet loto grecia,RO,Romania,Romanian,"Superbet (Organization), Greek Lottery (Event)",true,false,false,true,false,false,,100,52,0.21,0,4,3,,22,9,13,,https://www.supercazino.ro/kino-grecia/,,https://www.supercazino.ro/kino-grecia/,2024-06-27 03:36:43,2026-05-22 04:23:55
jocuri pacanele gratis egt,RO,Romania,Romanian,EGT slot games (Product),true,false,false,true,false,false,,150,63,0.37,7,4,-3,,5,10,-5,,https://www.supercazino.ro/producator/egt/,,https://www.supercazino.ro/producator/egt/,2024-06-15 11:51:50,2026-06-17 03:27:43
grecia 20/80,RO,Romania,Romanian,Grecia Kino 20/80 (Event),true,false,false,true,false,false,"Video preview, Image pack",700,3,0.29,4,,,,17,,Lost,,https://www.supercazino.ro/kino-grecia/,,,2024-06-22 21:34:59,
40 burning demo,RO,Romania,English,40 Burning Hot (Product),true,false,false,true,false,false,,1100,46,0.52,4,4,-1,,19,19,,,https://www.supercazino.ro/joc-slot/40-burning-hot/,,https://www.supercazino.ro/joc-slot/40-burning-hot/,2024-06-22 17:31:16,2026-06-17 04:31:01
rezultate loto fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,Sitelinks,450,60,0.67,0,4,3,,33,15,18,,https://www.supercazino.ro/loto-finlanda/,,https://www.supercazino.ro/blog/fortuna-loto/,2024-06-24 04:01:11,2026-06-21 04:43:40
superbet telefon,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Video preview, Image pack",100,1,1.21,4,,,,10,,Lost,,https://www.supercazino.ro/blog/superbet-contact/,,,2024-06-15 10:28:12,
cashpot 77 rotiri,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,Video preview,100,48,1.06,14,4,-10,,4,9,-5,,https://www.supercazino.ro/blog/cashpot-bonus-fara-depunere/,,https://www.supercazino.ro/blog/cashpot-bonus-fara-depunere/,2024-06-27 10:40:11,2026-06-09 00:50:34
100 rotiri gratuite betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Bottom ads,150,34,3.56,8,4,-4,,8,10,-2,,https://www.supercazino.ro/blog/betano-bonus-fara-depunere/,,https://www.supercazino.ro/blog/betano-bonus-fara-depunere/,2024-06-16 07:14:11,2026-06-21 14:27:57
tombole online gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,300,24,0.52,4,,,,13,,Lost,,https://www.supercazino.ro/blog/tombola-online/,,,2024-06-10 11:37:53,
fortuna inregistrare,RO,Romania,Romanian,Fortuna (Organization),true,false,true,true,true,true,"Video preview, Image pack",100,3,0.22,4,,,,9,,Lost,,https://www.supercazino.ro/blog/ghid-inregistrare-efortuna/,,,2024-06-20 09:40:47,
casino betano,RO,Romania,English,Betano (Organization),true,false,true,true,true,true,"Video preview, Image pack",450,13,1.55,4,,,,15,,Lost,,https://www.supercazino.ro/betano-casino/,,,2024-06-11 12:51:07,
million bonus fara depunere,RO,Romania,Romanian,Million Casino Bonus (Event),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",200,0,1.43,4,,,,13,,Lost,,https://www.supercazino.ro/blog/million-casino-bonus-fara-depunere/,,,2024-06-22 10:23:46,
austria 5 din 90,RO,Romania,Romanian,"Austria Zahlenlotto (5/90) (Event), Austria (Location)",true,false,false,true,false,false,"Image pack, Video preview",90,1,,4,,,,8,,Lost,,https://www.supercazino.ro/loto-austria/,,,2024-06-22 06:56:06,
marea britanie loto,RO,Romania,Romanian,"UK Lotto (Event), United Kingdom (Location)",true,false,false,true,false,false,,150,0,,1,4,3,,16,10,6,,https://www.supercazino.ro/loto-uk/,,https://www.supercazino.ro/loto-uk/,2024-06-10 10:49:06,2026-06-02 21:50:00
