Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
superbet cont nou bonus,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,Bottom ads,90,60,4.81,0,3,3,,27,8,19,,https://www.pontul-zilei.com/agentie/superbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/superbet-bonus-fara-depunere/,2024-06-11 08:11:18,2026-06-04 16:08:29
betano fara depunere,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,150,43,1.08,0,3,3,,36,10,26,,https://www.pontul-zilei.com/agentie/betano/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/betano-casino-bonus-fara-depunere/,2024-06-10 15:46:21,2026-05-27 16:48:40
ponturile zilei,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",150,34,0.59,3,,,,8,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/,,,2024-06-27 17:45:43,
franța keno 20 din 70,RO,Romania,Romanian,France Keno 20/70 (Event),true,false,false,true,false,false,Image pack,350,0,0.30,3,,,,14,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/franta-keno-loto-strategii-rezultate-combinatii-sfaturi/,,,2024-06-25 05:24:31,
numere italia keno,RO,Romania,Romanian,"Italia Keno 10E (20/90) (Event), Keno (Event)",true,false,false,true,false,false,"AI Overview, Thumbnail",100,30,0.22,0,3,3,,35,10,25,Image pack,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,2024-06-01 17:10:19,2026-05-21 07:57:05
suoer bet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",150,13,1.06,3,,,,10,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-15 01:10:00,
superbet cote,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",500,4,1.10,3,,,,16,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-08 17:57:56,
baumbet verificare bilet,RO,Romania,Romanian,Baum.Bet (Organization),true,false,true,true,false,false,Sitelinks,150,1,0.78,3,,,,9,,Lost,,https://www.pontul-zilei.com/agentie/baumbet/,,,2024-06-21 17:30:53,
winbet casino bonus,RO,Romania,English,Winbet Casino (Organization),true,false,false,true,true,false,,150,66,2.09,0,3,3,,21,10,11,,https://www.pontul-zilei.com/agentie/winbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/winbet-bonus-fara-depunere/,2024-06-11 14:09:34,2026-06-24 08:03:26
pronosticuri,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,400,57,0.41,1,3,3,,25,18,7,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-fotbal/,,https://www.pontul-zilei.com/category/ponturi-pariuri/,2024-06-22 15:55:33,2026-06-07 19:21:05
gets bet agentii,RO,Romania,Romanian,Get's Bet (Organization),true,false,false,true,false,false,"Local pack, Thumbnail, Image pack, Video preview",250,0,1.32,3,,,,12,,Lost,,https://www.pontul-zilei.com/agentie/gets-bet/,,,2024-06-09 14:36:42,
casa pariurilor cod promotional,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,,100,61,1.70,0,3,3,,29,9,20,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/casa-pariurilor-bonus-fara-depunere/,2024-06-21 20:04:12,2026-06-24 08:01:47
excelbet casino,RO,Romania,English,ExcelBet (Organization),true,false,true,true,true,true,"Image pack, Video preview, Bottom ads, Paid sitelinks",1300,0,0.67,3,,,,20,,Lost,,https://www.pontul-zilei.com/agentie/excelbet/,,,2024-06-23 02:31:05,
coduri bonus maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,true,"Video preview, Sitelinks",90,47,0.97,,3,,,,8,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/maxbet-bonus-fara-depunere/,,2026-05-25 13:01:41
loto finlanda keno,RO,Romania,Romanian,"Keno (Event), Finland (Location)",false,false,false,true,false,false,Sitelinks,500,0,0.37,1,3,3,,23,16,7,,https://www.pontul-zilei.com/articole-pariuri-sportive/finlanda-keno-loto-strategii-rezultate-combinatii-sfaturi/,,https://www.pontul-zilei.com/articole-pariuri-sportive/finlanda-keno-loto-strategii-rezultate-combinatii-sfaturi/,2024-06-25 08:39:05,2026-06-08 09:19:32
l1160652w000306,RO,Romania,,L1160652W000306 (Product),true,false,false,true,false,false,"Sitelinks, Image pack",1600,0,0.86,3,,,,21,,Lost,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,,2024-06-24 13:23:07,
12xbet ro,RO,Romania,Romanian,12xbet (Organization),true,false,false,true,true,false,Sitelinks,250,1,0.49,,3,,,,13,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/12xbet-bonus-fara-depunere/,,2026-06-20 09:57:25
loto belgia keno,RO,Romania,Romanian,"Belgium Keno (Event), Keno (Event)",true,false,false,true,false,false,,600,0,0.25,0,3,3,,19,10,9,,https://www.pontul-zilei.com/articole-pariuri-sportive/belgia-keno-loto-strategii-rezultate-combinatii-sfaturi/,,https://www.pontul-zilei.com/articole-pariuri-sportive/belgia-keno-loto-strategii-rezultate-combinatii-sfaturi/,2024-06-20 00:11:43,2026-06-27 02:07:54
winboss bonus,RO,Romania,English,WinBoss (Organization),true,false,false,true,true,false,,80,55,1.87,1,3,3,,15,8,7,,https://www.pontul-zilei.com/agentie/winboss/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/winboss-bonus-fara-depunere/,2024-06-20 06:35:25,2026-05-22 22:22:30
reguli tenis de camp,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,300,0,0.01,3,,,,15,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/regulamentul-tenisului-de-picior/,,,2024-06-19 10:01:56,
suport superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,Video preview,1000,47,,0,3,3,,29,19,10,,https://www.pontul-zilei.com/agentie/superbet/,,https://www.pontul-zilei.com/blog/superbet-contact/,2024-06-27 10:25:59,2026-06-07 10:41:12
bonus frank casino,RO,Romania,English,Frank Casino (Organization),true,false,false,true,true,false,Sitelinks,80,55,3.09,,3,,,,8,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/frank-casino-bonus-fara-depunere/,,2026-06-06 13:55:48
nitro casino,RO,Romania,English,Nitro Casino (Organization),true,false,true,true,true,true,"Video preview, Image pack",200,4,0.82,3,,,,13,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/debut-tensionat-la-euro-pentru-istvan-kovacs/,,,2024-06-23 07:01:55,
www.superbet.ro verificare bilet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",100,48,0.64,2,3,1,,11,9,2,,https://www.pontul-zilei.com/agentie/superbet/,,https://www.pontul-zilei.com/blog/superbet-verificare-bilet/,2024-06-26 10:07:04,2026-06-10 03:16:14
pariuri online superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Video preview",100,13,2.27,3,,,,9,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-27 03:01:37,
winbet bonus de bun venit,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,true,Bottom ads,100,43,2.33,2,3,1,,10,9,1,,https://www.pontul-zilei.com/agentie/winbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/winbet-bonus-fara-depunere/,2024-06-20 19:15:36,2026-06-03 14:55:25
supercazino rotiri gratuite,RO,Romania,Romanian,SuperCazino (Organization),true,false,false,true,true,false,,100,67,1.19,,3,,,,9,New,,,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,2026-06-16 17:05:56
numere castigatoare lucky six,RO,Romania,Romanian,Lucky Six (Event),true,false,false,true,false,false,,80,11,,6,3,-3,,5,8,-3,,https://www.pontul-zilei.com/articole-pariuri-sportive/lucky-six-ce-este-numere-castigatoare-unde-poti-juca/,,https://www.pontul-zilei.com/articole-pariuri-sportive/lucky-six-ce-este-numere-castigatoare-unde-poti-juca/,2024-06-10 20:38:16,2026-06-04 18:14:42
cat are un teren de fotbal,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, Image pack, Videos",80,0,,3,,,,8,,Lost,,https://www.pontul-zilei.com/tot-ce-trebuie-sa-stii-despre-terenul-de-fotbal/,,,2024-06-08 01:23:53,
cod promotional superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,true,,100,59,4.12,,3,,,,10,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/superbet-bonus-fara-depunere/,,2026-06-15 15:30:45
betano casino bonus,RO,Romania,English,Betano Casino (Organization),true,false,false,true,true,false,,100,61,1.27,0,3,3,,59,9,50,,https://www.pontul-zilei.com/agentie/betano/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/betano-casino-bonus-fara-depunere/,2024-06-27 15:19:36,2026-06-10 21:44:53
free spins casino,RO,Romania,English,,false,false,false,true,true,false,"Sitelinks, People also ask",900,68,2.33,,3,,,,19,New,,,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,2026-06-06 02:25:12
vlad cazino cod bonus,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,,100,57,0.87,0,3,3,,82,10,72,,https://www.pontul-zilei.com/ponturipariuri/ponturile-zilei-din-tenis-alexander-luni-10-iunie-2024/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/vlad-cazino-bonus-fara-depunere/,2024-06-11 03:25:43,2026-06-14 11:47:02
predictii sportive,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview, Bottom ads, Paid sitelinks",150,29,0.32,3,,,,14,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/,,,2024-05-26 16:53:19,
grecia kino combinati,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,Image pack,150,0,,3,,,,11,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-grecia-kino-cele-mai-bune-strategii-de-joc-ca-sa-iti-cresti-sansele-de-castig/,,,2024-06-24 09:11:07,
win 2,RO,Romania,Romanian,Win 2 (Organization),true,false,false,true,true,false,Sitelinks,2200,43,0.55,,3,,,,23,New,,,,https://www.pontul-zilei.com/agentie/win2/,,2026-06-26 02:25:38
retrageri betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,false,true,Sitelinks,100,0,2.41,,3,,,,9,New,,,,https://www.pontul-zilei.com/blog/retragere-betano/,,2026-06-18 16:31:09
verificare bilet bet,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,450,52,0.76,0,3,3,,32,17,15,,https://www.pontul-zilei.com/agentie/total-bet/,,https://www.pontul-zilei.com/blog/superbet-verificare-bilet/,2024-06-27 13:00:22,2026-06-26 07:57:19
getsbet online,RO,Romania,English,GTSBET (Product),true,false,true,false,true,true,"Top ads, Paid sitelinks, Sitelinks, Image pack",200,2,0.26,3,,,,13,,Lost,,https://www.pontul-zilei.com/agentie/gets-bet/,,,2024-06-25 16:58:12,
casa pariurilor download,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,false,true,true,Video preview,900,0,1.65,3,,,,20,,Lost,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,,2024-06-22 08:49:12,
biletul zilei com,RO,Romania,Romanian,Daily Betting Tips (Organization),true,false,true,true,false,false,,80,66,0.33,9,3,-6,,3,8,-5,,https://www.pontul-zilei.com/category/biletul-zilei/,,https://www.pontul-zilei.com/,2024-06-14 05:27:56,2026-06-18 10:29:04
superspin superbet,RO,Romania,Romanian,"Superbet (Organization), SuperSpin (Event)",true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",350,0,1.46,3,,,,15,,Lost,,https://www.pontul-zilei.com/pariuri-online/superspin-superbet/,,,2024-06-21 10:36:08,
predictii pariuri sportive,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview",80,34,0.54,3,,,,11,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/,,,2024-06-27 16:45:10,
bonus fara depunere princess casino,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,,90,62,3.92,,3,,,,9,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/princess-casino-bonus-fara-depunere/,,2026-06-07 16:18:37
loto grecia combinati,RO,Romania,Romanian,Greek Lottery (Event),true,false,false,true,false,false,Image pack,200,0,0.22,3,,,,12,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-grecia-kino-cele-mai-bune-strategii-de-joc-ca-sa-iti-cresti-sansele-de-castig/,,,2024-06-18 22:42:12,
superbet buzau,RO,Romania,Romanian,"Superbet (Organization), Buzau (Location)",true,true,false,true,false,false,"Local pack, Sitelinks, Video preview, Image pack, Bottom ads, Paid sitelinks",80,0,1.93,3,,,,8,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/castig-de-aproape-100-000-de-euro-la-aparate-in-buzau/,,,2024-06-20 18:30:18,
casa pariur,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",100,20,0.55,3,,,,2,,Lost,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,,2024-06-22 07:50:30,
loto italia kino,RO,Romania,Romanian,Italia Keno (Event),true,false,false,true,false,false,,150,48,,0,3,3,,23,12,11,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,2024-06-07 04:56:57,2026-06-20 00:51:24
pronosticuri fotbal astazi,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,90,18,0.18,3,,,,9,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-fotbal/,,,2024-06-12 08:48:51,
ponturi bune biletul zilei,RO,Romania,Romanian,Daily Ticket (Product),true,false,false,true,false,false,"Video preview, Image pack",150,37,0.27,3,,,,12,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/,,,2024-06-10 18:46:35,
scheme loto italia 20/90,RO,Romania,Romanian,Italia Keno 20/90 (Event),true,false,false,true,false,false,,90,12,,1,3,1,,12,9,3,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,2024-06-13 08:11:19,2026-06-08 21:48:32
casino milion,RO,Romania,Romanian,Million Casino (Organization),true,false,false,true,true,false,"Sitelinks, Local pack",90,59,3.42,0,3,3,,36,10,26,,https://www.pontul-zilei.com/agentie/million/,,https://www.pontul-zilei.com/agentie/million/,2024-05-29 12:29:59,2026-06-07 05:55:36
lucky six superbet,RO,Romania,English,"Superbet (Organization), Lucky Six (Event)",true,false,false,true,false,false,Video preview,350,0,1.16,3,,,,16,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-07 02:36:53,
www.getsbet.ro verificare bilet,RO,Romania,Romanian,,false,false,true,false,false,true,,150,0,0.68,3,,,,12,,Lost,,https://www.pontul-zilei.com/agentie/gets-bet/,,,2024-06-18 09:03:31,
cota2 ro,RO,Romania,Romanian,Cota2 (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Image pack",90,3,0.63,3,,,,9,,Lost,,https://www.pontul-zilei.com/category/cota-zilei-pariuri/cota-2/,,,2024-06-21 06:07:13,
netbet bonusuri,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,Bottom ads,100,60,2.68,0,3,3,,47,10,37,,https://www.pontul-zilei.com/agentie/netbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/netbet-bonus-fara-depunere/,2024-06-11 07:33:31,2026-06-02 12:39:15
promotie superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Top ads, Bottom ads",80,53,4.27,0,3,3,,27,9,18,,https://www.pontul-zilei.com/agentie/superbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/superbet-bonus-fara-depunere/,2024-06-08 15:49:07,2026-05-26 17:50:14
cod bonus casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,,100,51,0.91,0,3,3,,26,10,16,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/casa-pariurilor-bonus-fara-depunere/,2024-06-19 17:07:16,2026-06-01 04:49:11
bonus 888sport,RO,Romania,English,888sport (Organization),true,false,false,true,true,false,"Image pack, Video preview",90,6,1.45,3,,,,9,,Lost,,https://www.pontul-zilei.com/agentie/888sport/,,,2024-06-06 17:02:27,
princess casino rotiri gratuite fara depunere,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,,90,68,4.39,,3,,,,9,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/princess-casino-bonus-fara-depunere/,,2026-06-19 00:23:14
peste 2.5 goluri,RO,Romania,Romanian,,false,false,false,true,false,false,"People also ask, Video preview, Image pack",500,0,0.91,3,,,,17,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/ce-inseamna-sub-peste-15-25-35-45/,,,2024-06-21 07:48:27,
casa pariurilor aplicatie online,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",80,3,0.99,3,,,,9,,Lost,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,,2024-06-20 22:58:29,
gets bet apk,RO,Romania,English,"Get's Bet (Organization), Get's Bet APK (Product)",true,false,false,false,true,true,Sitelinks,80,48,1.03,,3,,,,9,New,,,,https://www.pontul-zilei.com/blog/gets-bet-aplicatie/,,2026-06-08 13:16:08
cod bonus mr bit,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,Sitelinks,80,40,1.26,,3,,,,9,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/mr-bit-bonus-fara-depunere/,,2026-05-22 11:41:47
contact superbet,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Local pack, Video preview",1000,56,5.64,0,3,3,,48,22,26,,https://www.pontul-zilei.com/agentie/superbet/,,https://www.pontul-zilei.com/blog/superbet-contact/,2024-06-23 06:08:56,2026-06-17 04:49:09
win for life 1/20,RO,Romania,English,Win for Life 10/20 (Event),true,false,false,true,false,false,,1200,1,0.19,2,3,1,,21,21,,,https://www.pontul-zilei.com/articole-pariuri-sportive/win-for-life-loto-italia-strategii-rezultate-combinatii-sfaturi/,,https://www.pontul-zilei.com/articole-pariuri-sportive/win-for-life-loto-italia-strategii-rezultate-combinatii-sfaturi/,2024-06-24 07:21:11,2026-06-12 20:53:52
agentii betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Image pack,100,10,1.54,3,,,,10,,Lost,,https://www.pontul-zilei.com/agentie/betano/,,,2024-06-11 02:43:23,
888sport bonus,RO,Romania,English,888sport (Organization),true,false,false,true,true,false,"Video preview, Image pack",100,6,1.45,3,,,,10,,Lost,,https://www.pontul-zilei.com/agentie/888sport/,,,2024-06-26 07:07:20,
bonus aniversar casino,RO,Romania,Romanian,,false,false,false,true,true,false,,4600,61,1.11,,3,,,,27,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonus-aniversar/,,2026-06-27 05:45:59
favbet bonus fara depunere,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,false,,350,59,1.52,1,3,2,,21,16,5,,https://www.pontul-zilei.com/articole-pariuri-sportive/mii-de-oameni-la-primul-antrenament-al-tricolorilor-in-germania/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/favbet-bonus-fara-depunere/,2024-06-11 23:38:00,2026-06-24 08:24:43
pacanele free spins,RO,Romania,Romanian,,false,false,false,true,true,false,,80,75,2.33,,3,,,,9,New,,,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,2026-06-05 21:56:52
princess casino bonus,RO,Romania,English,Princess Casino (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail",500,60,1.54,,3,,,,17,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/princess-casino-bonus-fara-depunere/,,2026-06-04 09:14:28
sportingbet bonus fara depunere,RO,Romania,Romanian,Sportingbet (Organization),true,false,false,true,true,false,"Image pack, Bottom ads, Paid sitelinks",150,0,2.19,3,,,,11,,Lost,,https://www.pontul-zilei.com/agentie/sportingbet/,,,2024-06-23 22:46:45,
gets bets oferta,RO,Romania,Romanian,Get's Bet (Organization),true,false,false,true,true,false,,80,59,0.68,6,2,-4,,5,9,-4,,https://www.pontul-zilei.com/agentie/gets-bet/,,https://www.pontul-zilei.com/agentie/gets-bet/,2024-06-20 16:40:07,2026-05-26 06:03:55
cod promo casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,true,,100,42,,0,2,2,,25,10,15,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/casa-pariurilor-bonus-fara-depunere/,2024-06-18 22:36:32,2026-05-20 03:34:28
ponturi pariuri champions league,RO,Romania,Romanian,UEFA Champions League (Event),true,false,false,true,true,false,"Video preview, Image pack",150,4,,2,,,,12,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-pariuri-fotbal-liga-campionilor/,,,2024-06-25 07:42:44,
unibet bonus de bun venit,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,true,false,Image pack,100,6,3.09,2,,,,10,,Lost,,https://www.pontul-zilei.com/agentie/unibet/,,,2024-06-15 17:53:07,
betmen .ro,RO,Romania,,BetMen (Organization),true,false,true,false,false,false,Sitelinks,1200,58,0.78,0,2,2,,47,21,26,,https://www.pontul-zilei.com/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/don-ro-casino-bonus-fara-depunere/,2024-06-26 15:03:32,2026-06-20 19:56:02
club superbet ro castigatori,RO,Romania,Romanian,Superbet Club (Organization),true,false,false,true,false,false,Video preview,600,39,0.47,2,2,1,,17,18,-1,,https://www.pontul-zilei.com/articole-pariuri-sportive/castig-fabulos-intr-o-agentie-superbet-din-ploiesti-peste-995000-de-euro/,,https://www.pontul-zilei.com/blog/superbet-club/,2024-06-26 05:13:51,2026-06-16 17:45:22
lasvegas.ro bonus,RO,Romania,Romanian,Las Vegas Casino Online (Organization),true,false,false,true,true,false,Sitelinks,100,54,1.06,,2,,,,10,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/las-vegas-bonus-fara-depunere/,,2026-06-07 01:00:21
loto finlanda 20/70,RO,Romania,Romanian,Finland Keno 20/70 (Event),true,false,false,true,false,false,,700,0,,0,2,2,,19,19,,,https://www.pontul-zilei.com/articole-pariuri-sportive/finlanda-keno-loto-strategii-rezultate-combinatii-sfaturi/,,https://www.pontul-zilei.com/articole-pariuri-sportive/finlanda-keno-loto-strategii-rezultate-combinatii-sfaturi/,2024-06-25 06:50:30,2026-06-02 13:10:33
case de pariuri romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,"Top ads, Paid sitelinks, Thumbnail, Image pack, Video preview, Bottom ads",400,45,5.41,2,,,,15,,Lost,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,,2024-06-08 13:06:11,
verificare bilet la superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",80,47,0.39,,2,,,,9,New,,,,https://www.pontul-zilei.com/blog/superbet-verificare-bilet/,,2026-05-19 23:24:46
cod promotional maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",80,50,0.97,,2,,,,9,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/maxbet-bonus-fara-depunere/,,2026-05-26 00:03:58
loto grecia kino combinatii,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,Image pack,150,0,,2,,,,12,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-grecia-kino-cele-mai-bune-strategii-de-joc-ca-sa-iti-cresti-sansele-de-castig/,,,2024-06-10 11:57:57,
biletul zilei cota mare,RO,Romania,Romanian,Daily Lottery Ticket (Product),true,false,false,true,false,false,Video preview,700,64,0.24,132,2,-130,,3,19,-16,,https://www.pontul-zilei.com/category/biletul-zilei/,,https://www.pontul-zilei.com/category/biletul-zilei/,2024-06-26 18:47:14,2026-06-20 00:52:59
tipseri profesionisti,RO,Romania,Romanian,,false,false,false,true,false,false,,100,59,,1,2,1,,15,10,5,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-fotbal/,,https://www.pontul-zilei.com/category/ponturi-pariuri/,2024-06-06 07:40:30,2026-06-07 12:04:58
casino winbet,RO,Romania,English,Winbet (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",100,4,0.60,2,,,,10,,Lost,,https://www.pontul-zilei.com/agentie/winbet/,,,2024-06-23 10:14:07,
bonus aniversar,RO,Romania,Romanian,,false,false,false,true,true,false,,900,52,0.80,,2,,,,20,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonus-aniversar/getsbet-bonus-aniversar/,,2026-06-14 08:07:30
germania vs,RO,Romania,Romanian,Germany national football team (Organization),false,false,false,true,false,false,"Video preview, Image pack",4300,9,,2,,,,27,,Lost,,https://www.pontul-zilei.com/euro-2024/euro-2024-germania-vs-scotia/,,,2024-06-18 17:43:19,
superbet oferta de azi,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,Sitelinks,700,41,2.55,,2,,,,19,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/superbet-bonus-fara-depunere/,,2026-06-10 15:24:48
manhattan casino bonus fara depunere,RO,Romania,Romanian,Manhattan Casino (Organization),true,false,false,true,true,false,,90,0,,2,,,,10,,Lost,,https://www.pontul-zilei.com/agentie/manhattan/,,,2024-06-25 12:03:17,
888 casino romania,RO,Romania,English,"888 Casino (Organization), Romania (Location)",true,false,true,true,true,true,,2900,55,1.04,,2,,,,25,New,,,,https://www.pontul-zilei.com/agentie/888sport/,,2026-06-20 05:06:21
predictii fotbal,RO,Romania,Romanian,,false,false,false,true,false,false,,1300,58,0.35,97,2,-95,,7,20,-13,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-fotbal/,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-fotbal/,2024-06-25 19:48:27,2026-06-09 13:49:47
