Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
888 poker download,RO,Romania,English,888poker (Product),true,false,false,false,false,true,Video preview,150,9,2.55,0,,,,26,,Lost,,https://legalbet.ro/scoala-pariurilor/aplicatie-888-poker/,,,2024-06-19 19:35:08,
betano com,RO,Romania,,Betano (Organization),true,false,true,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",300,14,1.45,0,,,,29,,Lost,,https://legalbet.ro/case-de-pariuri/betano/,,,2024-06-27 13:19:32,
hermannstadt - botoşani,RO,Romania,Romanian,"FC Hermannstadt (Organization), FC Botoșani (Organization)",true,false,false,true,false,false,"Thumbnail, Video preview, Image pack",250,0,,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/afc-hermannstadt-botosani-20-04-2024/,,,2024-06-27 16:59:15,
poziții uta arad vs fc hermannstadt,RO,Romania,Romanian,"UTA Arad (Organization), FC Hermannstadt (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,1,,0,,,,24,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/uta-arad/,,,2024-06-23 06:37:18,
dinamo azi,RO,Romania,Romanian,Dinamo București (Organization),true,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",150,19,,0,,,,21,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/dinamo-bucuresti/,,,2024-06-14 04:42:01,
la ce ora joaca romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,"Top stories, Thumbnail, Videos, Image pack, Video preview",100,4,,0,,,,23,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-23 16:41:42,
superbet fotbal azi,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Video preview, Image pack",250,3,2.78,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/,,,2024-06-16 11:22:41,
luck casino bonus fara depunere,RO,Romania,Romanian,Luck Casino (Organization),true,false,false,true,true,false,,250,67,0.99,0,0,0,,44,28,16,,https://legalbet.ro/bonus/luck-casino-25-de-rotiri-gratuite-fara-rulaj-la-validarea-contului/,,https://legalbet.ro/bonus/luck-casino-pana-la-400-rotiri-gratuite-la-validare/,2024-06-09 10:48:53,2026-06-27 04:43:13
conti cazino cod bonus,RO,Romania,Romanian,Conti Cazino (Organization),true,false,false,true,true,false,"Image pack, Video preview",100,0,,0,,,,24,,Lost,,https://legalbet.ro/bonus/sets/conti-cazino/,,,2024-06-15 01:07:38,
meci dinamo craiova,RO,Romania,Romanian,"Dinamo București (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",100,0,0.21,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/fc_craiova_1948-dinamo-bucuresti-20-04-2024/,,,2024-06-06 09:35:17,
frank casino ro,RO,Romania,Romanian,Frank Casino (Organization),true,false,false,true,true,false,Video preview,100,5,1.35,0,,,,25,,Lost,,https://legalbet.ro/feedback/frank-sport/,,,2024-06-27 05:49:46,
cod gets bet,RO,Romania,English,GetsBet (Organization),true,false,false,true,true,false,"Image pack, Video preview",150,0,0.74,0,,,,26,,Lost,,https://legalbet.ro/bonus/sets/gets-bet-casino/,,,2024-06-24 15:44:22,
craiova farul constanța,RO,Romania,Romanian,"Farul Constanța (Organization), Craiova (Location)",true,true,false,true,false,false,"Thumbnail, Video preview, Image pack",100,0,,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/farul-fc_craiova_1948-27-01-2024/,,,2024-06-16 09:33:04,
cehia 1 liga clasament,RO,Romania,Romanian,"Czech First League (Event), Czech First League standings (Event)",true,false,false,true,false,false,Image pack,100,0,,0,,,,25,,Lost,,https://legalbet.ro/alegerea-editorului/cehia-vs-turcia-cehii-au-nevoie-de-victorie-turcii-sunt/,,,2024-06-26 07:18:05,
la ce oră joacă steaua,RO,Romania,Romanian,Steaua București (Organization),true,false,false,true,false,false,Video preview,150,1,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-07 15:27:36,
unibet.ro casino,RO,Romania,Romanian,Unibet.ro (Organization),true,false,true,true,true,true,"Sitelinks, Video preview, Image pack",250,32,,0,,,,28,,Lost,,https://legalbet.ro/cazinouri/unibet/,,,2024-06-20 03:14:46,
bonus cu depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,100,9,5.94,0,,,,25,,Lost,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,,,2024-06-17 10:40:49,
bonus fara depunere 2022,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Bottom ads, Paid sitelinks",150,37,2.77,0,,,,26,,Lost,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-fara-depunere/,,,2024-06-22 08:18:12,
petrolul poli iasi,RO,Romania,Romanian,"Petrolul Ploiești (Organization), Poli Iași (Organization), Iasi (Location)",true,true,false,true,false,false,"Video preview, Image pack",80,0,,0,,,,23,,Lost,,https://legalbet.ro/centrul-de-pariere/politehnica-iasi-petrolul-18-05-2024/,,,2024-06-11 19:26:16,
mozzartbet contact,RO,Romania,English,MozzartBet (Organization),true,false,false,true,false,false,"Image pack, Video preview",100,0,0.12,0,,,,24,,Lost,,https://legalbet.ro/complaints/mozzart/,,,2024-06-11 03:20:26,
program agentii superbet,RO,Romania,Romanian,"Superbet (Organization), Superbet Agencies (Location)",true,false,false,true,false,false,Image pack,150,0,0.41,0,,,,26,,Lost,,https://legalbet.ro/alegerea-editorului/superbet-program-sarbatori-de-iarna-2022-2023/,,,2024-06-08 10:10:20,
elit slot,RO,Romania,Romanian,Elite Slots (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Bottom ads, Paid sitelinks",100,0,1.20,0,,,,25,,Lost,,https://legalbet.ro/cazinouri/elite-slots/,,,2024-06-19 09:22:25,
vlad cazino autentificare,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,true,false,false,false,"Video preview, Image pack",600,23,0.80,0,,,,32,,Lost,,https://legalbet.ro/bonus/vlad-cazino-bonus-de-bun-venit-de-1500-de-lei/,,,2024-06-10 13:49:39,
la ce oră joacă românia,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,"Top stories, Thumbnail, Image pack, Video preview",2100,2,,0,,,,38,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-14 09:28:58,
super et,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Video preview",100,9,2.32,0,,,,23,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-14 02:49:04,
poziții fc petrolul ploiești,RO,Romania,Romanian,FC Petrolul Ploiești (Organization),true,false,false,true,false,false,"Image pack, Video preview",150,1,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/petrolul/,,,2024-06-24 18:05:04,
slot v,RO,Romania,Romanian,SlotV (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",500,0,1.25,0,,,,32,,Lost,,https://legalbet.ro/alegerea-editorului/cele-mai-tari-jocuri-de-la-slot-v-casino/,,,2024-06-18 03:27:51,
faru fcsb,RO,Romania,Romanian,"Farul Constanța (Organization), FCSB (Organization)",true,false,false,true,false,false,"Video preview, Image pack",200,0,0.28,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-farul-03-02-2024/,,,2024-06-26 19:32:16,
cont gets bet,RO,Romania,Romanian,GetsBet (Organization),true,false,true,true,true,true,"Image pack, Video preview",150,0,1.97,0,,,,26,,Lost,,https://legalbet.ro/scoala-pariurilor/casa-de-pariuri-gets-bet-depuneri-si-retrageri/,,,2024-06-13 15:51:07,
botoșani vs cfr cluj,RO,Romania,Romanian,"CFR Cluj (Organization), Botoșani (Location)",true,true,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/botosani-cfr-kluj-21-01-2024/,,,2024-06-27 03:23:11,
super ber,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",80,11,1.50,0,,,,23,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-12 11:27:27,
bonus fara depunere maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,"Image pack, Bottom ads, Paid sitelinks",200,2,3.18,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/argentina-canada-21-06-2024/,,,2024-06-19 09:55:22,
superbet meciuri azi,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Video preview, Image pack",150,3,0.45,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/maine/,,,2024-06-15 13:33:40,
pariuri excelbet,RO,Romania,Romanian,ExcelBet (Organization),true,false,false,true,true,false,Sitelinks,90,0,0.55,0,0,0,,39,5,34,,https://legalbet.ro/centrul-de-pariere/argentina-ecuador-10-06-2024/,,https://legalbet.ro/case-de-pariuri/excelbet/,2024-06-08 23:49:07,2026-05-20 20:03:11
superbet meciuri,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",300,13,0.65,0,,,,29,,Lost,,https://legalbet.ro/alegerea-editorului/pariu-sansa-superbet/,,,2024-06-12 11:03:06,
winmaster bonus fara depunere,RO,Romania,Romanian,Winmasters (Organization),true,false,false,true,true,false,"Featured snippet, Thumbnail, Image pack, Video preview",150,0,0.23,0,,,,27,,Lost,,https://legalbet.ro/bonus/winmasters-bonus-fara-depunere/,,,2024-06-17 14:49:06,
rezultat u cluj,RO,Romania,Romanian,U Cluj (Organization),true,true,false,true,false,false,"Video preview, Image pack",150,1,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/ocelul-universitatea-cluj-20-04-2024/,,,2024-06-16 13:52:34,
gets bet pariuri fotbal,RO,Romania,Romanian,Get's Bet (Organization),true,false,true,true,true,true,"Image pack, Video preview",150,0,0.59,0,,,,26,,Lost,,https://legalbet.ro/case-de-pariuri/gets-bet/,,,2024-06-25 11:46:15,
meci cfr,RO,Romania,Romanian,CFR Cluj (Organization),true,false,false,true,false,false,"Video preview, Image pack",300,1,0.29,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/cfr-kluj/,,,2024-06-26 00:46:53,
meci fotbal azi pro tv,RO,Romania,Romanian,Pro TV (Organization),true,false,false,true,false,false,"Top stories, Thumbnail, Video preview",15000,6,0.14,0,,,,47,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-27 18:51:42,
poziții aston villa vs tottenham,RO,Romania,Romanian,"Aston Villa F.C. (Organization), Tottenham Hotspur F.C. (Organization)",true,false,false,true,false,false,"Videos, Image pack",90,0,,0,,,,24,,Lost,,https://legalbet.ro/centrul-de-pariere/arsenal-aston-villa-13-04-2024/,,,2024-06-21 00:40:34,
roma vs torino,RO,Romania,Romanian,Roma vs Torino (Event),false,false,false,true,false,false,"Video preview, Image pack",90,0,,0,,,,24,,Lost,,https://legalbet.ro/ponturi/as-roma-vs-torino-ponturi-fotbal-serie-a-26-02-2024-nsavin/,,,2024-06-08 06:11:28,
fcsb faru,RO,Romania,Romanian,"FCSB (Organization), Farul Constanța (Organization)",true,false,false,true,true,true,"Video preview, Image pack",150,3,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/farul-fcsb-23-10-2021/,,,2024-06-26 01:40:50,
win2bet,RO,Romania,Romanian,Win2bet (Organization),true,false,false,true,true,false,Sitelinks,700,59,,,0,,,,4,New,,,,https://legalbet.ro/feedback/win2/,,2026-06-15 17:00:31
scor rapid craiova,RO,Romania,Romanian,"Rapid București (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",80,3,,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-craiova-rapid-bucuresti-04-03-2024/,,,2024-06-14 17:20:32,
fcsb vs uta,RO,Romania,Romanian,"FCSB (Organization), UTA Arad (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,0,0.40,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-uta-arad-22-01-2024/,,,2024-06-26 02:47:33,
csu craiova meciuri,RO,Romania,Romanian,Universitatea Craiova (Organization),true,false,false,true,false,false,Video preview,200,1,0.68,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/universitatea-craiova/,,,2024-06-23 23:35:36,
ponturi bune fotbal,RO,Romania,Romanian,,false,false,false,true,false,false,,200,62,0.45,0,0,0,,13,6,7,,https://legalbet.ro/ponturi/,,https://legalbet.ro/ponturi/,2024-06-24 18:26:44,2026-06-08 04:50:53
statistici „u” cluj vs farul constanța,RO,Romania,Romanian,"FC Universitatea Cluj (Organization), Farul Constanța (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/farul-cfr-kluj-20-04-2024/,,,2024-06-19 10:41:36,
mozzart bonus fara depunere,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,false,true,true,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",200,0,0.97,0,,,,28,,Lost,,https://legalbet.ro/bonus/mozzart-casino-200-de-rotiri-gratuite-la-inregistrare/,,,2024-06-13 17:58:46,
casino princess,RO,Romania,English,Casino Princess (Product),true,false,false,true,false,false,"Sitelinks, Thumbnail, Image pack, Video preview",500,4,1.51,0,,,,32,,Lost,,https://legalbet.ro/cazinouri/princess-casino/,,,2024-06-18 12:23:04,
promotii betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Bottom ads, Paid sitelinks",200,7,2.09,0,,,,28,,Lost,,https://legalbet.ro/tag/betano-stiri-promotii-bonusuri/?page=2,,,2024-06-14 11:13:57,
meciuri din newcastle united,RO,Romania,Romanian,Newcastle United (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/newcastle/,,,2024-06-08 03:53:42,
okto cash,RO,Romania,Romanian,OKTO.CASH (Product),true,false,false,true,false,false,"Sitelinks, Video preview",250,0,1.03,,0,,,,29,New,,,,https://legalbet.ro/cazinouri/sets/okto-cash/,,2026-06-09 17:23:18
cashpot 200 rotiri,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,"Image pack, Video preview",200,0,0.71,0,,,,28,,Lost,,https://legalbet.ro/cazinouri/cashpot/,,,2024-06-26 09:03:46,
www.superbet.ro verificare bilet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview, Image pack",100,1,0.64,0,,,,25,,Lost,,https://legalbet.ro/complaints/superbet/,,,2024-06-26 10:07:04,
betano conectare,RO,Romania,Romanian,Betano (Organization),true,false,true,false,false,false,"Sitelinks, Video preview, Image pack",150,10,1.17,0,,,,27,,Lost,,https://legalbet.ro/feedback/betano/,,,2024-06-15 06:57:06,
admiral pariuri,RO,Romania,Romanian,AdmiralBet (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Image pack",90,4,1.32,0,,,,24,,Lost,,https://legalbet.ro/case-de-pariuri/admiral/,,,2024-06-24 11:09:49,
888 rotiri gratuite,RO,Romania,Romanian,888 Casino (Organization),true,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",250,0,1.97,0,,,,29,,Lost,,https://legalbet.ro/bonus/sets/888-casino/,,,2024-06-23 01:06:26,
genoa - empoli,RO,Romania,Romanian,"Genoa (Organization), Empoli (Organization)",true,false,false,true,false,false,"Video preview, Thumbnail",150,0,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/genoa-empoli-02-12-2023/,,,2024-06-25 18:47:22,
player casino online,RO,Romania,English,Player Casino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",100,1,4.67,0,,,,26,,Lost,,https://legalbet.ro/alegerea-editorului/cele-mai-noi-jocuri-de-la-player-casino/,,,2024-06-13 11:39:16,
meciuri din scottish premiership,RO,Romania,Romanian,Scottish Premiership (Event),true,false,false,true,false,false,Image pack,100,0,,0,,,,26,,Lost,,https://legalbet.ro/ponturi/sportul-fotbal/scottish-premiership/,,,2024-06-20 21:30:49,
cu cine joaca romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",200,3,0.17,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-25 20:14:12,
conti bonus fara depunere,RO,Romania,Romanian,Conti Casino Bonus (Event),true,false,false,true,true,false,"Video preview, Image pack",200,0,0.98,0,,,,28,,Lost,,https://legalbet.ro/bonus/sets/conti-fara-depunere/,,,2024-06-09 10:37:50,
pe ce canal joaca romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,"Video preview, Image pack",600,2,,0,,,,33,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-13 16:24:51,
cu cine joaca rapid azi,RO,Romania,Romanian,FC Rapid București (Organization),true,false,false,true,false,false,"Image pack, Video preview",450,14,0.45,0,,,,32,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/rapid-bucuresti/,,,2024-06-25 20:27:33,
fortuna agentie,RO,Romania,Romanian,"Fortuna (Organization), Fortuna Agency (Organization)",true,false,false,true,false,false,"Sitelinks, Local pack",90,41,0.38,0,0,0,,18,4,14,,https://legalbet.ro/feedback/fortuna/,,https://legalbet.ro/feedback/fortuna/,2024-06-22 16:56:27,2026-05-27 22:09:59
meci azi steaua,RO,Romania,Romanian,Steaua București (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,11,0.13,0,,,,23,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/FCSB/,,,2024-06-26 15:27:37,
bonus aniversar superbet,RO,Romania,Romanian,"Superbet (Organization), Aniversar Bonus (Event)",true,false,false,true,true,false,"Image pack, Video preview",350,0,0.72,0,,,,31,,Lost,,https://legalbet.ro/bonus/sets/bonus-superbet/,,,2024-06-11 05:27:49,
real madrid meciuri,RO,Romania,Romanian,Real Madrid (Organization),true,false,false,true,false,false,"Knowledge panel, Video preview",500,2,0.07,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/real-madrid/,,,2024-06-25 01:38:30,
blanuta,RO,Romania,Romanian,Vladislav Blănuță (Person),false,false,false,true,false,false,"Knowledge panel, Video preview, Thumbnail, Image pack",4200,0,,,0,,,,42,New,,,,https://legalbet.ro/stiri/62026041-274243-vladislav-blanuta-pleaca-de-la-dinamo-kiev-iar-fos/,,2026-06-17 19:02:05
uta arad vs. fcsb,RO,Romania,Romanian,"UTA Arad (Organization), FCSB (Organization)",true,false,false,true,false,false,"Video preview, Image pack",350,0,0.58,0,,,,31,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-uta-arad-22-01-2024/,,,2024-06-23 12:14:20,
superbet jackpot,RO,Romania,English,Superbet (Organization),true,false,false,true,true,false,Video preview,150,4,2.28,0,,,,27,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-13 15:23:02,
oferte pariuri superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack, Bottom ads, Paid sitelinks",100,13,0.42,0,,,,26,,Lost,,https://legalbet.ro/rating-bonus/,,,2024-06-25 21:48:32,
favbet cod promo,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,true,"Image pack, Video preview",300,0,1.37,0,,,,30,,Lost,,https://legalbet.ro/bonus/sets/bonus-favbet/,,,2024-06-21 02:35:10,
gets bet cod bonus,RO,Romania,English,"GetsBet (Organization), cod bonus (Event)",true,false,false,true,true,true,"Featured snippet, Thumbnail, Image pack, Video preview",100,0,0.42,0,,,,26,,Lost,,https://legalbet.ro/bonus/sets/gets-bet-casino/,,,2024-06-21 06:31:36,
win2 bonus,RO,Romania,English,Win2 (Organization),true,false,false,true,true,false,"Image pack, Video preview",100,0,0.99,0,,,,26,,Lost,,https://legalbet.ro/feedback/win2/,,,2024-06-26 19:34:38,
program casa pariurilor azi,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,false,Video preview,80,1,0.31,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/copa-america/,,,2024-06-08 05:51:22,
darius olaru,RO,Romania,Romanian,Darius Olaru (Person),false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Knowledge panel, Image pack",6700,0,,,0,,,,42,New,,,,https://legalbet.ro/stiri/62026090-265905-darius-olaru-poate-pleca-de-la-fcsb-gigi-becali-it/,,2026-06-17 18:16:48
magnum bet bonus fara depunere,RO,Romania,Romanian,Magnum Bet (Organization),true,false,false,true,true,false,,200,0,0.90,0,,,,29,,Lost,,https://legalbet.ro/cazinouri/magnum-casino/,,,2024-06-27 19:41:01,
casa pariurilor descarca,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,false,true,true,Video preview,100,1,1.27,0,,,,26,,Lost,,https://legalbet.ro/scoala-pariurilor/pariuri-de-pe-mobil-la-casa-pariurilor-pas-cu-pas-despre-instalarea-aplicatiei-de-android-apk-si-ios/,,,2024-06-17 16:51:31,
rezultat meci,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",200,40,0.30,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-botosani-24-02-2024/,,,2024-06-13 20:30:14,
botoşani vs. dinamo bucurești,RO,Romania,Romanian,"Dinamo București (Organization), Botoșani (Location)",true,true,false,true,false,false,"Video preview, Image pack",200,0,,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/botosani-dinamo-bucuresti-27-04-2024/,,,2024-06-23 04:46:26,
cont mozzart,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Image pack, Video preview, Bottom ads",200,2,2.00,0,,,,28,,Lost,,https://legalbet.ro/scoala-pariurilor/primul-pariu-la-mozzart-bet/,,,2024-06-07 00:38:20,
betano.com casino,RO,Romania,English,betano.com (Organization),true,false,true,true,true,true,"Sitelinks, Video preview, Image pack",300,12,1.22,0,,,,30,,Lost,,https://legalbet.ro/cazinouri/betano/,,,2024-06-09 09:06:28,
meci sepsi,RO,Romania,Romanian,Sepsi OSK (Organization),true,false,false,true,false,false,Video preview,90,3,0.01,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/sepsi-osk-sfantu-gheorghe/,,,2024-06-26 14:59:53,
bonus depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,200,11,6.09,0,,,,29,,Lost,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,,,2024-06-24 22:41:58,
cashpot bonus fara depunere,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,"Video preview, Bottom ads, Paid sitelinks",1000,0,0.73,0,,,,36,,Lost,,https://legalbet.ro/cazinouri/cashpot/,,,2024-06-24 16:02:55,
pariuri sportive tenis,RO,Romania,Romanian,,false,false,true,false,true,true,"Top ads, Paid sitelinks, Top stories, Thumbnail, Video preview, Image pack, Bottom ads",90,7,0.51,0,,,,26,,Lost,,https://legalbet.ro/scoala-pariurilor/3-tipuri-de-pariuri-profitabile-pe-tenis/,,,2024-06-27 19:19:23,
fotbal dinamo azi,RO,Romania,Romanian,Dinamo București (Organization),true,false,false,true,false,false,"Image pack, Video preview",150,19,,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/dinamo-bucuresti/,,,2024-06-20 13:16:17,
luck.ro,RO,Romania,,,false,false,true,false,true,false,"Sitelinks, Top stories, Image pack, Video preview, Bottom ads, Paid sitelinks",90,0,0.88,0,,,,3,,Lost,Top stories,https://legalbet.ro/cazinouri/luck-casino/,,,2024-06-25 09:32:35,
azi snooker,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,500,0,,0,,,,33,,Lost,,https://legalbet.ro/ponturi/sportul-snooker/,,,2024-06-27 10:20:25,
pariuri online,RO,Romania,Romanian,,false,false,false,true,true,true,,1100,77,7.78,0,0,0,,23,11,12,,https://legalbet.ro/case-de-pariuri-licentiate/,,https://legalbet.ro/case-de-pariuri-licentiate/,2024-06-27 04:29:27,2026-06-21 11:36:33
autoexcludere superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Featured snippet, Thumbnail, Video preview",150,0,1.21,0,,,,27,,Lost,,https://legalbet.ro/complaints/superbet/,,,2024-06-11 07:46:52,
seven,RO,Romania,English,,false,false,false,true,false,false,"Knowledge panel, Image pack",700,74,0.51,,0,,,,11,New,,,,https://legalbet.ro/cazinouri/seven-casino/,,2026-06-10 12:19:33
pariuri sportive telegram,RO,Romania,Romanian,Telegram (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,0,0.77,0,,,,27,,Lost,,https://legalbet.ro/ponturi/slovenia-vs-danemarca-ponturi-la-pariuri-euro-2024-16062024-cristian-mihala/,,,2024-06-11 17:38:24,
casino in online,RO,Romania,English,,false,false,false,true,true,true,Image pack,150,50,9.24,0,,,,28,,Lost,,https://legalbet.ro/cazinouri/,,,2024-06-12 12:37:58,
chelsea meci,RO,Romania,Romanian,Chelsea (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/chelsea/,,,2024-06-10 04:04:13,
gets bet oferta fotbal,RO,Romania,Romanian,Get's Bet (Organization),true,false,false,true,true,false,"Image pack, Video preview",200,0,0.92,0,,,,29,,Lost,,https://legalbet.ro/scoala-pariurilor/casa-de-pariuri-gets-bet-depuneri-si-retrageri/,,,2024-06-07 15:46:39,
voluntari - sepsi,RO,Romania,Romanian,"FC Voluntari (Organization), Sepsi OSK Sf. Gheorghe (Organization)",true,false,false,true,false,false,Video preview,200,2,,,0,,,,29,New,,,,https://legalbet.ro/stiri/dioszegi-devastat-dupa-esecul-cu-voluntari-sepsi-joaca/,,2026-06-22 13:06:33
roma - milan,RO,Romania,Romanian,"AS Roma (Organization), AC Milan (Organization)",true,false,false,true,false,false,"Video preview, Thumbnail, Image pack",300,1,,0,,,,31,,Lost,,https://legalbet.ro/centrul-de-pariere/roma-milan-18-04-2024/,,,2024-06-27 16:33:43,
gestbet,RO,Romania,Romanian,Gestbet (Person),false,false,false,true,false,false,Sitelinks,150,41,0.91,0,0,0,,10,3,7,,https://legalbet.ro/feedback/gets-bet/,,https://legalbet.ro/feedback/gets-bet/,2024-06-26 13:19:44,2026-06-21 20:03:30
casapariurilor bonus,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Video preview, Image pack",100,3,2.37,0,,,,26,,Lost,,https://legalbet.ro/bonus/casa-pariurilor-casino-pn-la-2-100-de-lei-si-500-rotiri-bonus-de-bun-venit/,,,2024-06-10 05:30:36,
107 rotiri seven casino,RO,Romania,Romanian,Seven Casino (Organization),true,false,false,true,true,false,,400,0,1.13,0,,,,32,,Lost,,https://legalbet.ro/bonus/107-freespins-winner-casino/,,,2024-06-18 23:50:08,
ce inseamna 2+ la pariuri,RO,Romania,Romanian,,false,false,false,true,false,false,People also ask,90,0,0.40,0,,,,25,,Lost,,https://legalbet.ro/scoala-pariurilor/pariuri-1x2/,,,2024-06-23 08:06:33,
botosani meci,RO,Romania,Romanian,FC Botoșani (Organization),true,true,false,true,false,false,"Video preview, Image pack",400,0,16.69,0,,,,32,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/botosani/,,,2024-05-28 00:51:46,
