#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
161,betano pacanele,ro,60,80,1.10,,pacanele gratis,2026-06-09 16:11:59,Sitelinks,90,33000,35000,2020-01-10,"Informational,Navigational,Branded,Non-local",Romanian,"16, 9, 25, 13, 22, 24, 23, 55, 17, 63, 20, 2, 67, 40, 29, 42, 30, 118, 116, 53, 41, 92, 224, 144",,Gambling
162,betano casino bonus fara depunere,ro,46,80,,,cod promotional betano,2026-06-12 02:27:46,,100,1400,1500,2021-03-23,"Informational,Commercial,Branded,Non-local",Romanian,"73, 36, 30, 36, 51, 45, 85, 128, 53, 29, 25, 19, 42, 32, 25, 33, 61, 76, 117, 72, 80, 141, 124, 132",,Gambling
163,romania@betano,ro,,80,,,,,,80,,,2020-03-22,,,"81, 75, 104, 87, 43, 41, 55, 39, 43, 36, 35, 14, 33, 27, 25, 42, 64, 162, 173, 104, 120, 91, 60, 78",,
164,betano wikipedia,ro,38,80,1.20,,betano,2026-06-29 22:22:50,Sitelinks,300,1100,1200,2016-05-21,"Informational,Branded,Non-local",Romanian,"441, 257, 233, 217, 236, 174, 221, 189, 151, 142, 173, 187, 227, 86, 74, 47, 45, 61, 49, 45, 32, 30, 37, 78",,Sports betting; Encyclopedias
165,betano. casino,ro,63,80,,,betano,2026-07-05 13:12:32,Sitelinks,100,51000,53000,2022-02-13,"Navigational,Transactional,Branded,Non-local",,"45, 62, 54, 42, 54, 51, 82, 56, 63, 65, 74, 42, 78, 86, 65, 73, 64, 109, 129, 72, 37, 58, 71, 47",,Gambling
166,betano app download,ro,,80,0.90,,,,,11000,,,2019-06-08,,,"36, 43, 58, 55, 26, 56, 57, 53, 44, 31, 38, 35, 44, 52, 56, 68, 39, 53, 46, 77, 56, 135, 139, 131",,
167,betano nr telefon,ro,,80,0.20,,,,,80,,,2022-10-17,,,"79, 69, 75, 69, 40, 32, 133, 112, 46, 44, 79, 29, 66, 65, 76, 17, 29, 96, 83, 114, 105, 92, 103, 124",,
168,betano retrageri,ro,,80,,,,,,90,,,2018-01-11,,,"47, 41, 48, 47, 44, 42, 59, 55, 51, 43, 47, 36, 67, 73, 93, 93, 154, 107, 72, 62, 73, 40, 10, 31",,
169,betano bonus bun venit,ro,,80,2.00,,,,,100,,,2017-10-26,,,"28, 23, 37, 41, 31, 37, 32, 43, 43, 27, 55, 21, 60, 75, 72, 38, 106, 134, 124, 79, 47, 60, 59, 83",,
170,betano mobile app,ro,,70,,,,,,350,,,2020-06-04,,,"3, 4, 4, 4, 4, 0, 5, 2, 0, 1, 2, 5, 38, 38, 51, 42, 39, 58, 47, 48, 60, 145, 149, 120",,
171,aplicatie betano android,ro,17,70,1.20,,betano apk,2026-06-24 04:38:39,Video preview,70,450,500,2017-02-22,"Informational,Transactional,Branded,Non-local",Romanian,"15, 27, 41, 32, 28, 32, 26, 37, 30, 39, 37, 31, 53, 35, 43, 54, 47, 48, 42, 51, 59, 141, 131, 105",,Sports betting; Add-ons
172,betano support,ro,,70,,,,,,600,,,2020-01-21,,,"151, 113, 76, 86, 55, 70, 73, 61, 54, 44, 61, 28, 42, 47, 71, 71, 38, 88, 71, 73, 110, 43, 47, 104",,
173,betano germania,ro,,70,0.50,,,,,600,,,2020-02-21,,,"67, 139, 81, 26, 19, 36, 50, 11, 20, 13, 34, 12, 29, 163, 14, 27, 36, 195, 215, 37, 31, 13, 47, 37",,
174,betano numar de telefon,ro,,70,,,,,,70,,,2024-12-02,,,"0, 0, 0, 0, 0, 91, 84, 71, 30, 35, 51, 28, 47, 48, 64, 67, 73, 81, 101, 72, 90, 54, 56, 75",,
175,betano mobile casino,ro,,70,,,,,,100,,,2020-09-05,,,"0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 31, 31, 52, 31, 61, 116, 126, 86, 114, 68, 63, 64",,
176,betano aplicatie android,ro,,70,,,,,,70,,,2016-09-24,,,"0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 2, 0, 34, 40, 35, 38, 48, 56, 61, 33, 74, 145, 143, 117",,
177,cod promotional betano 2026,ro,,70,,,,,,70,,,2025-10-28,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 168, 132, 164, 149, 137, 169",,
178,demo betano,ro,,70,0.80,,,,,250,,,2022-08-07,,,"36, 26, 32, 38, 37, 58, 71, 55, 84, 42, 100, 36, 43, 32, 72, 95, 54, 89, 90, 64, 71, 66, 61, 76",,
179,racheta betano,ro,,70,,,,,,70,,,2025-09-01,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 149, 76, 65, 65, 51, 163, 16, 19, 47",,
180,betano apps,ro,,70,,,,,,200,,,2020-12-08,,,"0, 1, 0, 0, 0, 6, 1, 2, 0, 0, 1, 0, 35, 45, 38, 43, 32, 53, 44, 66, 90, 137, 110, 117",,
181,comision retragere betano,ro,,70,0.70,,,,,70,,,2017-04-27,,,"70, 59, 67, 65, 58, 79, 85, 75, 74, 57, 69, 27, 38, 46, 64, 71, 70, 101, 95, 79, 75, 54, 54, 57",,
182,stergere cont betano,ro,0,70,0.80,,stergere cont betano,2026-06-22 05:31:07,,80,20,20,2017-03-14,"Informational,Transactional,Branded,Non-local",Romanian,"132, 83, 110, 135, 125, 100, 136, 104, 95, 120, 85, 46, 80, 79, 64, 87, 54, 80, 86, 83, 69, 59, 39, 57",,Sports betting; Expert content
183,roata norocului betano,ro,0,70,3.00,,roata norocului betano,2026-06-07 12:03:32,,70,60,60,2021-06-07,"Informational,Commercial,Branded,Non-local",Romanian,"66, 24, 14, 13, 21, 17, 24, 16, 11, 24, 26, 16, 49, 36, 61, 41, 53, 227, 114, 82, 52, 73, 37, 48",,Gambling
184,casa de pariuri betano,ro,,70,1.30,,,,,80,,,2016-08-07,,,"42, 41, 48, 48, 37, 57, 45, 43, 52, 40, 65, 40, 77, 81, 112, 86, 94, 101, 67, 58, 64, 33, 11, 22",,
185,contact betano telefon,ro,,70,,,,,,70,,,2025-02-03,,,"0, 0, 0, 0, 0, 0, 0, 24, 23, 32, 18, 13, 4, 61, 78, 31, 99, 143, 138, 64, 66, 25, 51, 68",,
186,betano browser,ro,,70,,,,,,100,,,2024-07-09,,,"2, 0, 6, 30, 57, 66, 67, 62, 49, 34, 38, 46, 31, 180, 50, 83, 58, 80, 97, 47, 28, 68, 21, 35",,
187,reactivare cont betano,ro,,70,,,,,,70,,,2017-10-07,,,"34, 24, 33, 57, 38, 42, 52, 52, 39, 50, 30, 26, 22, 13, 32, 27, 32, 33, 44, 124, 151, 108, 94, 159",,
188,betano casino pariuri online,ro,,70,,,,,,100,,,2025-03-10,,,"0, 0, 0, 0, 0, 0, 0, 0, 88, 116, 146, 127, 197, 29, 2, 22, 82, 82, 128, 55, 85, 38, 2, 26",,
189,betano casino mobile,ro,,70,,,,,,100,,,2018-05-05,,,"0, 1, 2, 1, 5, 0, 0, 0, 2, 0, 0, 1, 31, 33, 42, 33, 60, 112, 113, 82, 106, 70, 60, 62",,
190,betano vegas,ro,63,70,0.80,,betano.com login,2026-06-27 13:25:00,,600,100,100,2019-01-18,"Informational,Commercial,Transactional,Branded,Non-local",,"35, 36, 52, 31, 37, 77, 55, 119, 64, 55, 102, 98, 76, 66, 85, 112, 37, 51, 44, 38, 28, 118, 28, 33",,Lottery
191,cupa romaniei betano,ro,,70,0.70,,,,,80,,,2022-06-02,,,"52, 131, 91, 73, 34, 181, 8, 53, 41, 93, 51, 23, 65, 193, 77, 92, 21, 63, 11, 107, 65, 73, 39, 32",,
192,bonus bun venit betano,ro,49,70,2.50,,betano,2026-06-02 09:48:27,Sitelinks,100,471000,476000,2017-03-08,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"70, 66, 67, 74, 82, 75, 80, 69, 76, 71, 69, 69, 69, 64, 65, 72, 80, 73, 78, 67, 74, 69, 68, 67","67, 63, 64, 71, 79, 72, 77, 65, 72, 68, 66, 65",Sports betting
193,betano 800 rotiri,ro,,70,,,,,,70,,,2024-05-02,,,"24, 16, 0, 0, 0, 310, 32, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 358, 116, 61, 14, 52",,
194,betano poza dupa telefon,ro,,70,,,,,,70,,,2024-06-25,,,"31, 21, 21, 48, 26, 40, 26, 71, 16, 30, 112, 105, 106, 90, 63, 42, 34, 71, 61, 58, 43, 83, 51, 12",,
195,cod betano rotiri gratuite,ro,56,60,2.00,,cod promotional betano rotiri gratuite,2026-07-05 11:27:00,Sitelinks,70,10,10,2022-08-09,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"49, 39, 47, 53, 37, 84, 73, 87, 48, 29, 46, 58, 45, 40, 53, 50, 30, 61, 86, 68, 86, 74, 55, 76",,Sports betting
196,email betano,ro,,60,0.50,,,,,250,,,2021-03-15,,,"35, 51, 53, 59, 41, 60, 86, 53, 57, 45, 42, 40, 39, 40, 71, 93, 68, 87, 47, 48, 57, 55, 54, 58",,
197,betano help center,ro,,60,,,,,,300,,,2024-02-04,,,"4, 1, 2, 7, 3, 2, 3, 13, 5, 5, 10, 9, 27, 29, 63, 48, 29, 64, 70, 140, 65, 24, 90, 73",,
198,cod promo betano 2025,ro,,60,,,,,,60,,,2025-03-03,,,"0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 34, 55, 61, 88, 127, 79, 145, 152, 22, 7, 3, 0, 0, 1",,
199,descarca betano,ro,38,60,2.50,,betano ro,2026-07-06 16:57:11,"Video preview,Bottom ads",70,1600,1900,2018-08-28,"Informational,Transactional,Branded,Non-local",Romanian,"30, 32, 47, 65, 86, 57, 38, 28, 49, 60, 71, 71, 45, 34, 57, 38, 82, 86, 106, 83, 51, 28, 34, 44",,Sports betting; Add-ons
200,casa betano,ro,39,60,,,betano,2026-07-03 20:23:55,Sitelinks,250,463000,466000,2021-07-12,"Informational,Navigational,Commercial,Branded,Non-local",Romanian,"74, 64, 69, 57, 34, 70, 58, 26, 75, 63, 82, 43, 62, 63, 52, 58, 62, 71, 59, 60, 65, 52, 43, 48",,Sports betting
201,romania betano com,ro,,60,2.00,,,,,60,,,2024-11-27,"Navigational,Transactional,Branded,Non-local",,"0, 0, 0, 0, 12, 75, 71, 51, 1, 0, 0, 0, 0, 0, 0, 4, 74, 106, 128, 77, 88, 72, 46, 90",,Sports betting; Sports
202,betano craiova,ro,2,60,0.80,,betano craiova,2026-06-06 12:32:07,Video preview,60,20,20,2017-12-12,"Informational,Commercial,Branded,Local",Romanian,"29, 50, 73, 33, 60, 68, 40, 48, 62, 40, 62, 56, 46, 72, 83, 51, 50, 63, 57, 39, 58, 35, 38, 46",,Sports betting
203,betano romania login,ro,,60,,,,,,200,,,2024-12-20,,,"0, 0, 0, 0, 0, 12, 41, 74, 20, 41, 27, 18, 40, 128, 118, 14, 8, 11, 14, 8, 31, 118, 94, 80",,
204,bonus fără depunere la betano,ro,,60,,,,,,60,,,2025-07-02,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 31, 50, 85, 80, 90, 84, 77, 88, 55, 4, 7",,
205,verificare cont betano,ro,,60,,,,,,60,,,2016-12-17,,,"11, 0, 0, 6, 13, 12, 32, 7, 13, 19, 10, 7, 22, 32, 37, 39, 59, 83, 106, 74, 39, 44, 76, 52",,
206,betano bonus inregistrare,ro,43,60,1.50,,betano bonus,2026-06-12 06:54:10,Sitelinks,80,1100,1100,2018-10-16,"Informational,Commercial,Branded,Non-local",Romanian,"52, 74, 65, 99, 66, 62, 80, 57, 35, 20, 22, 24, 64, 44, 43, 74, 63, 92, 119, 69, 38, 52, 57, 45",,Sports betting
207,cazino betano,ro,,60,0.90,,,,,90,,,2016-07-17,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"13, 19, 25, 79, 74, 44, 51, 22, 17, 7, 14, 33, 44, 36, 54, 39, 77, 94, 98, 71, 56, 39, 77, 52",,Gambling
208,betano betano,ro,66,60,,,betano casino,2026-07-03 02:28:07,,4900,39000,40000,2021-03-01,"Navigational,Transactional,Branded,Non-local",,"15, 18, 20, 18, 13, 33, 16, 21, 47, 38, 41, 89, 31, 43, 55, 57, 34, 60, 73, 70, 47, 59, 29, 38",,Sports betting; Sports
209,betano apk download,ro,49,60,1.00,,betano apk,2026-06-17 18:16:08,,9000,450,500,2016-11-04,"Informational,Transactional,Branded,Non-local",English,"37, 75, 51, 69, 58, 110, 91, 80, 78, 78, 59, 70, 91, 67, 93, 84, 37, 42, 44, 63, 39, 35, 64, 50",,Sports betting; Add-ons
210,betano cash online,ro,,60,,,,,,60,,,2024-08-08,,,"0, 8, 2, 9, 4, 0, 25, 16, 17, 17, 17, 12, 22, 20, 30, 33, 27, 39, 75, 95, 130, 80, 91, 73",,
211,betano casino ro,ro,,60,,,,,,150,,,2019-11-28,,,"1, 4, 5, 2, 1, 7, 2, 0, 6, 3, 4, 8, 7, 16, 96, 60, 72, 78, 91, 97, 99, 33, 52, 41",,
212,grecia kino betano,ro,41,60,6.00,,loto online,2026-06-17 02:53:52,,60,5400,5600,2022-10-01,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"12, 8, 9, 8, 5, 3, 4, 2, 3, 1, 0, 2, 0, 0, 0, 0, 97, 106, 41, 240, 139, 73, 54, 154",,Lottery
213,oferta betano,ro,0,60,1.40,,oferte betano,2026-06-13 07:55:05,Sitelinks,100,300,300,2017-07-27,"Informational,Commercial,Branded,Non-local",Romanian,"76, 148, 201, 64, 55, 79, 60, 34, 47, 50, 35, 27, 50, 37, 86, 64, 79, 75, 61, 51, 48, 52, 46, 64",,Sports betting
214,promotie betano,ro,40,60,1.70,,betano,2026-06-02 05:49:50,Sitelinks,70,471000,476000,2016-10-19,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"21, 24, 22, 24, 30, 30, 22, 25, 34, 30, 34, 14, 47, 41, 43, 53, 76, 86, 75, 113, 71, 49, 58, 61",,Sports betting
215,bonus de bun venit betano,ro,57,60,1.20,,betano bonus,2026-07-09 01:04:35,Sitelinks,90,1500,1500,2017-04-30,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"58, 55, 57, 67, 72, 73, 71, 65, 67, 64, 61, 58, 56, 53, 55, 66, 70, 71, 70, 63, 65, 63, 59, 56","55, 51, 54, 64, 68, 69, 68, 61, 64, 61, 58, 54",Sports betting
216,număr de telefon betano,ro,,60,,,,,,60,,,2024-01-24,,,"46, 37, 41, 31, 24, 93, 71, 47, 56, 54, 43, 27, 52, 47, 43, 82, 61, 60, 59, 71, 74, 58, 63, 53",,
217,betano slots,ro,61,60,1.20,,betano casino,2026-06-12 11:07:03,Sitelinks,21000,26000,27000,2018-12-11,"Informational,Navigational,Transactional,Branded,Non-local",English,"16, 53, 52, 42, 28, 48, 92, 36, 34, 41, 69, 28, 62, 106, 39, 41, 80, 59, 124, 61, 47, 23, 43, 51",,Lottery
218,"betano,ro",ro,63,60,,,betano,2026-06-14 19:26:28,"Top ads,Sitelinks",80,469000,473000,2016-06-20,"Navigational,Transactional,Branded,Non-local",,"25, 27, 29, 16, 21, 194, 415, 28, 172, 26, 20, 18, 27, 32, 74, 73, 86, 155, 77, 77, 27, 17, 26, 43",,Sports betting
219,autentificare betano,ro,30,60,2.00,,betano casino,2026-06-30 02:19:08,,60,33000,34000,2016-09-26,"Informational,Navigational,Transactional,Branded,Non-local",Romanian,"189, 174, 160, 93, 132, 147, 135, 103, 186, 80, 68, 22, 49, 46, 40, 35, 22, 44, 33, 39, 39, 131, 100, 83",,Sports betting
220,betano relatii clienti,ro,,60,,,,,,60,,,2020-11-28,,,"48, 27, 32, 28, 15, 40, 24, 51, 42, 39, 44, 18, 43, 28, 47, 48, 60, 68, 51, 84, 96, 83, 41, 66",,
221,depunere minima betano,ro,,60,3.50,,,,,70,,,2016-06-05,,,"11, 11, 7, 6, 6, 10, 12, 7, 9, 9, 11, 9, 19, 25, 36, 23, 37, 128, 113, 108, 50, 54, 59, 58",,
222,cod promo betano fara depunere,ro,54,60,1.10,,cod promotional betano,2026-06-15 03:21:33,Sitelinks,70,1400,1400,2021-04-26,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"61, 22, 36, 44, 57, 85, 68, 53, 59, 46, 56, 64, 73, 59, 84, 63, 63, 67, 80, 57, 47, 26, 33, 56",,Sports betting
223,betano casino pareri,ro,,60,2.50,,,,,70,,,2019-10-13,,,"10, 11, 10, 16, 23, 25, 20, 30, 7, 3, 3, 6, 37, 39, 39, 47, 71, 91, 97, 89, 104, 57, 41, 50",,
224,betano cash locatii,ro,,60,0.90,,,,,60,,,2024-01-25,,,"111, 121, 92, 79, 69, 85, 81, 33, 36, 37, 63, 64, 64, 37, 46, 43, 32, 52, 70, 65, 60, 50, 44, 44",,
225,betano recenzii,ro,,60,2.50,,,,,70,,,2019-02-24,,,"13, 11, 11, 19, 9, 26, 26, 25, 36, 14, 15, 5, 52, 48, 60, 67, 59, 79, 73, 63, 86, 66, 57, 57",,
226,betano romania app,ro,,60,0.80,,,,,100,,,2020-06-28,,,"10, 12, 15, 51, 112, 91, 40, 17, 41, 33, 62, 30, 46, 56, 40, 35, 22, 20, 22, 25, 25, 112, 147, 125",,
227,betano chat live,ro,,60,0.80,,,,,90,,,2019-06-08,,,"139, 130, 175, 91, 62, 119, 130, 162, 80, 44, 49, 33, 40, 33, 66, 35, 45, 67, 93, 67, 73, 65, 54, 62",,
228,betano oferte,ro,49,60,1.60,,betano,2026-06-30 06:05:48,Sitelinks,60,467000,470000,2017-01-28,"Informational,Commercial,Branded,Non-local",Romanian,"58, 48, 41, 69, 101, 107, 72, 63, 38, 31, 34, 30, 35, 41, 43, 46, 86, 85, 90, 53, 34, 54, 51, 49",,Sports betting
229,bonus depunere betano,ro,40,50,3.00,,bonusuri betano casino,2026-06-07 09:29:16,"Featured snippet,Sitelinks",50,70,70,2018-04-13,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"22, 22, 20, 27, 13, 19, 19, 23, 23, 11, 12, 15, 26, 27, 22, 33, 45, 101, 85, 46, 33, 36, 39, 43",,Sports betting
230,reclama betano,ro,2,50,,,reclama betano,2026-06-02 00:53:39,Videos,60,20,20,2017-06-28,"Informational,Commercial,Branded,Non-local",Romanian,"49, 26, 72, 47, 75, 91, 119, 75, 81, 96, 76, 33, 66, 60, 33, 53, 33, 50, 37, 45, 53, 46, 40, 47",,Commercials; Marketing; Sports betting
231,free bet betano,ro,47,50,3.00,,betano free bet,2026-06-18 02:07:26,,80,20,20,2020-02-13,"Informational,Commercial,Transactional,Branded,Non-local",English,"26, 17, 45, 17, 31, 45, 63, 28, 20, 21, 16, 6, 29, 33, 28, 38, 34, 113, 101, 58, 41, 44, 61, 46",,Sports betting
232,betano com romania,ro,54,50,,,betano casino,2026-06-28 02:32:08,,60,33000,34000,2022-07-31,"Navigational,Commercial,Transactional,Branded,Non-local",,"3, 3, 59, 1, 0, 8, 98, 45, 24, 109, 115, 85, 309, 176, 49, 1, 2, 0, 0, 0, 0, 0, 0, 1",,Sports betting; Sports
233,betano înșelătorie,ro,,50,,,,,,50,,,2022-07-28,,,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 33, 36, 68, 32, 25, 53, 47, 41, 40, 58, 71, 56",,
234,roata betano,ro,1,50,1.70,,roata norocului betano,2026-06-15 15:12:23,,50,60,60,2021-06-07,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"32, 11, 14, 31, 21, 23, 23, 38, 35, 34, 30, 19, 41, 31, 46, 61, 48, 41, 67, 45, 62, 48, 43, 64",,Sports betting
235,betano master,ro,17,50,1.10,,betano master,2026-06-02 22:57:30,Sitelinks,3000,20,20,2021-06-06,"Informational,Commercial,Transactional,Branded,Non-local",,"178, 27, 40, 29, 5, 10, 9, 7, 79, 50, 60, 23, 36, 22, 34, 23, 8, 15, 59, 138, 58, 22, 103, 63",,Sports betting; Promotional giveaways; Sports
236,licenta betano,ro,,50,,,,,,50,,,2016-12-14,,,"0, 0, 0, 3, 1, 1, 4, 9, 6, 5, 1, 4, 40, 42, 34, 42, 43, 53, 48, 42, 52, 50, 47, 52",,
237,betano 400 rotiri gratuite,ro,32,50,5.00,,betano rotiri gratuite,2026-06-16 00:12:16,Sitelinks,50,400,400,2024-01-01,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"94, 122, 102, 115, 106, 104, 90, 57, 8, 118, 12, 10, 17, 33, 20, 58, 106, 78, 90, 47, 15, 25, 30, 26",,Sports betting
238,pariuri sportive betano,ro,30,50,0.70,,betano live,2026-06-30 14:08:15,,60,7900,8700,2019-03-31,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"20, 12, 14, 12, 17, 42, 19, 19, 8, 21, 27, 39, 73, 72, 78, 42, 46, 44, 49, 37, 39, 41, 38, 37",,Sports betting
239,betano cod,ro,,50,2.50,,,,,60,,,2017-10-19,,,"27, 22, 25, 36, 33, 46, 48, 47, 50, 30, 46, 42, 59, 42, 48, 70, 58, 60, 50, 42, 53, 38, 37, 54",,
240,nr telefon betano,ro,,50,0.35,,,,,50,,,2018-05-21,,,"34, 55, 68, 50, 46, 84, 65, 65, 67, 54, 81, 40, 59, 35, 42, 43, 75, 66, 65, 46, 61, 26, 41, 53",,
241,betano pariuri online,ro,,50,,,,,,50,,,2017-03-06,,,"0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 5, 0, 39, 42, 35, 42, 50, 47, 52, 51, 58, 50, 46, 45",,
242,betano aplicație,ro,,50,1.40,,,,,60,,,2020-01-12,"Informational,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 39, 58, 36, 91, 65, 19, 26, 111, 107, 83",,Sports betting; Add-ons
243,rotiri fara depunere betano,ro,,50,3.00,,,,,50,,,2021-11-17,,,"22, 30, 37, 44, 68, 98, 75, 75, 55, 52, 42, 27, 52, 45, 53, 50, 28, 60, 41, 40, 52, 36, 30, 46",,
244,betano autentificare,ro,48,50,0.05,,betano,2026-06-18 10:15:40,Sitelinks,60,467000,471000,2017-07-28,"Navigational,Transactional,Branded,Non-local",Romanian,"208, 173, 147, 113, 80, 39, 18, 20, 28, 19, 17, 8, 26, 34, 30, 31, 31, 33, 38, 27, 55, 105, 120, 99",,Sports betting
245,betano locatii,ro,,50,,,,,,50,,,2021-06-17,,,"42, 40, 44, 62, 62, 73, 71, 66, 45, 72, 74, 35, 25, 30, 46, 68, 38, 41, 66, 54, 58, 31, 23, 34",,
246,agentie betano bucuresti,ro,,50,1.40,,,,,50,,,2022-11-13,,,"41, 30, 22, 15, 34, 31, 38, 32, 41, 58, 48, 26, 30, 36, 37, 40, 42, 53, 59, 32, 56, 48, 35, 59",,
247,betano mobil,ro,0,50,1.70,,betano,2026-06-26 04:52:04,Sitelinks,80,467000,470000,2016-08-28,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"70, 88, 53, 67, 41, 17, 39, 86, 9, 3, 1, 115, 70, 88, 53, 67, 41, 17, 40, 86, 10, 3, 1, 115","70, 88, 53, 67, 41, 17, 40, 86, 10, 3, 1, 115",Sports betting; Add-ons
248,jocuri demo betano,ro,,50,,,,,,50,,,2026-02-24,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 92, 192, 149, 147",,
249,bonus betano bun venit,ro,45,50,3.00,,betano bonus,2026-06-15 00:53:52,Sitelinks,60,1000,1100,2018-12-22,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"68, 44, 35, 38, 31, 77, 39, 30, 38, 36, 35, 31, 48, 49, 65, 53, 40, 43, 51, 51, 48, 30, 27, 55",,Sports betting
250,betano contact romania,ro,,50,,,,,,50,,,2025-12-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78, 169, 74, 27, 88, 147",,
251,superbet betano,ro,,50,,,,,,350,,,2024-01-28,,,"8, 8, 6, 7, 6, 8, 24, 6, 22, 9, 11, 11, 15, 10, 36, 38, 53, 55, 75, 65, 56, 70, 61, 34",,
252,betano club,ro,,50,,,,,,150,,,2024-11-13,,,"0, 0, 0, 0, 1, 2, 1, 46, 111, 79, 64, 51, 48, 60, 26, 59, 16, 31, 198, 26, 19, 20, 13, 22",,
253,cum fac cont la betano,ro,,50,,,,,,50,,,2018-02-19,,,"0, 1, 0, 13, 1, 2, 3, 0, 3, 1, 2, 4, 40, 51, 42, 45, 83, 58, 49, 50, 37, 36, 50, 46",,
254,cod bonus betano fara depunere,ro,,50,1.50,,,,,50,,,2022-10-25,,,"4, 0, 0, 12, 19, 18, 37, 16, 20, 14, 28, 26, 48, 25, 36, 45, 76, 132, 37, 19, 30, 29, 21, 44",,
255,inchidere cont betano,ro,0,50,1.30,,stergere cont betano,2026-06-21 04:44:47,Sitelinks,50,20,20,2016-11-15,"Informational,Transactional,Branded,Non-local",Romanian,"74, 52, 77, 82, 80, 73, 78, 63, 59, 52, 60, 36, 41, 54, 58, 36, 57, 37, 48, 37, 48, 37, 34, 35",,Sports betting; General reference
256,betano bonusuri,ro,,50,1.00,,,,,60,,,2016-10-22,,,"28, 8, 22, 12, 8, 11, 15, 15, 10, 5, 19, 12, 45, 42, 39, 28, 34, 84, 133, 69, 30, 35, 37, 39",,
257,numar telefon betano,ro,,50,,,,,,50,,,2021-01-25,,,"40, 45, 47, 48, 52, 74, 59, 66, 55, 60, 61, 34, 61, 40, 49, 56, 54, 53, 57, 35, 29, 29, 23, 34",,
258,cod promotional betano rotiri gratuite,ro,55,50,1.30,,betano bonus fara depunere,2026-07-03 02:02:38,Sitelinks,70,3000,3100,2022-07-21,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"47, 50, 55, 50, 57, 57, 51, 51, 52, 50, 49, 49, 48, 51, 56, 51, 58, 57, 52, 52, 53, 51, 50, 50","49, 52, 57, 52, 59, 58, 53, 53, 54, 51, 51, 51",Sports betting
259,betano social,ro,,50,,,,,,400,,,2025-01-29,,,"0, 0, 0, 0, 0, 0, 1, 6, 5, 3, 1, 2, 0, 5, 17, 157, 113, 104, 52, 41, 16, 20, 30, 24",,
260,ro betano live,ro,,50,,,,,,50,,,2022-03-11,,,"0, 0, 0, 0, 0, 23, 36, 55, 57, 48, 116, 129, 85, 40, 64, 138, 44, 32, 6, 0, 0, 0, 0, 1",,
261,betano .ro casino,ro,,50,,,,,,100,,,2025-11-02,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 93, 104, 139, 167, 36, 27, 11",,
262,betano call center,ro,,50,0.25,,,,,150,,,2022-10-14,,,"27, 30, 29, 41, 54, 51, 36, 65, 53, 46, 65, 29, 57, 29, 70, 50, 39, 46, 60, 56, 36, 24, 43, 38",,
263,betano casa de pariuri,ro,57,50,,,liga 1 betano,2026-07-08 08:08:46,,60,500,700,2018-12-22,"Informational,Navigational,Commercial,Branded,Non-local",Romanian,"0, 0, 0, 1, 4, 2, 1, 4, 9, 5, 9, 3, 49, 52, 46, 44, 48, 53, 51, 47, 54, 70, 60, 51",,Sports betting; Sports
264,betano românia casino,ro,,50,,,,,,60,,,2024-11-08,,,"0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 31, 34, 47, 40, 35, 79, 64, 42, 60, 66, 65, 60",,
