Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
anglia tara galilor,RO,Romania,Romanian,"England (Location), Wales (Location)",false,false,false,true,false,false,"Thumbnail, Video preview, Image pack",80,0,,0,,,,19,,Lost,,https://pariurix.com/discutii/anglia-vs-tara-galilor-29359.html,,,2024-06-16 08:25:06,
mozzartbet contact,RO,Romania,English,MozzartBet (Organization),true,false,false,true,false,false,"Image pack, Video preview",100,0,0.12,0,,,,22,,Lost,,https://pariurix.com/agentii/recenzii/mozzartbet,,,2024-06-11 03:20:26,
rapid vs cfr cluj,RO,Romania,Romanian,"Rapid București (Organization), CFR Cluj (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,0,0.64,0,,,,22,,Lost,,https://pariurix.com/ponturi/fotbal/liga-1/cfr-cluj-rapid-bucuresti-301727.html,,,2024-06-27 01:55:19,
gets bet verificare bilet,RO,Romania,Romanian,Getsbet (Organization),true,false,false,true,false,false,Video preview,1300,0,0.95,0,,,,7,,Lost,,https://pariurix.com/agentii/stradale/gets-bet-verificare-bilet.html,,,2024-06-27 08:24:42,
loto italia keno 20 din 90,RO,Romania,Romanian,Italia Keno 20/90 (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",200,0,,0,,,,25,,Lost,,https://pariurix.com/casino/loto/italia-keno.html,,,2024-06-07 06:53:50,
loto spania,RO,Romania,Romanian,"Loto (Event), Spain (Location)",false,false,false,true,false,false,Video preview,700,1,0.43,44,0,-44,,4,11,-7,,https://pariurix.com/casino/loto/loto-spania-bono.html,,https://pariurix.com/casino/loto/loto-spania-bono.html,2024-06-27 22:24:15,2026-06-10 21:30:54
olanda vs,RO,Romania,Romanian,Netherlands (Location),false,false,false,true,false,false,"Video preview, Image pack",80,0,,0,,,,21,,Lost,,https://pariurix.com/discutii/avancronica-olanda-vs-suedia-19009.html,,,2024-05-30 09:56:17,
remi reguli,RO,Romania,Romanian,Remi (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, Image pack, Video preview",200,0,0.02,0,0,0,,48,27,21,,https://pariurix.com/casino/despre-cazino/remi-online-gratis-sau-pe-bani-reali.html,,https://pariurix.com/discutii/numararea-punctelor-la-rummy-4546.html,2024-06-25 11:35:27,2026-06-02 20:09:50
poziții borussia dortmund,RO,Romania,Romanian,Borussia Dortmund (Organization),true,false,false,true,false,false,"Knowledge panel, Video preview",450,0,,0,,,,29,,Lost,,https://pariurix.com/ponturi/fotbal/germania/rb-leipzig-borussia-dortmund-301534.html,,,2024-06-25 15:46:33,
getafe real madrid,RO,Romania,Romanian,"Getafe (Organization), Real Madrid (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,1,,0,,,,22,,Lost,,https://pariurix.com/discutii/getafe-real-madrid-1-36812.html,,,2024-06-08 01:39:09,
meciuri din real sociedad,RO,Romania,Romanian,Real Sociedad (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,24,,Lost,,https://pariurix.com/ponturi/fotbal/spania/real-sociedad-real-madrid-301547.html,,,2024-06-15 13:16:16,
magnum bet,RO,Romania,Romanian,Magnum Bet (Organization),true,false,false,true,true,false,Sitelinks,5800,57,1.12,282,0,-281,,2,4,-2,,https://pariurix.com/agentii/recenzii/magnumbet,,https://pariurix.com/agentii/recenzii/magnumbet,2024-06-27 05:51:20,2026-06-18 02:56:57
stanleybet bonus fara depunere,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,true,false,"Image pack, Video preview",350,0,1.25,0,,,,28,,Lost,,https://pariurix.com/agentii/recenzii/stanleybet/promotii,,,2024-06-22 14:12:06,
fotbal azi tv,RO,Romania,Romanian,,false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",800,3,0.53,0,,,,32,,Lost,,https://pariurix.com/editorial/euro2024/cine-transmite-slovacia-romania-1900-la-tv.html,,,2024-06-27 03:15:57,
grecia kino,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",102000,5,0.54,0,,,,31,,Lost,,https://pariurix.com/casino/loto/grecia-keno.html,,,2024-06-27 10:04:12,
getsbet fotbal,RO,Romania,Romanian,Getsbet (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",250,0,,0,,,,26,,Lost,,https://pariurix.com/agentii/recenzii/gets-bet/special,,,2024-06-08 15:35:29,
poziții serie a - brazilia,RO,Romania,Romanian,Brazilian Serie A (Event),true,false,false,true,false,false,Image pack,90,0,,0,,,,22,,Lost,,https://pariurix.com/ponturi/fotbal/americadesud/avai-santos-290612.html,,,2024-06-25 10:08:27,
loto polonia multi 1 si 2 arhiva,RO,Romania,Romanian,Loto Polonia Multi 1 (Event),true,false,false,true,false,false,Sitelinks,350,3,,0,,,,28,,Lost,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,,2024-06-18 13:19:15,
cand joaca dinamo,RO,Romania,Romanian,Dinamo București (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,2,1.23,0,,,,22,,Lost,,https://pariurix.com/editorial/stiri-sportive/dinamo-csikszereda-2000-la-tv-cine-transmite-meciul.html,,,2024-06-13 13:25:08,
verificare bilet fortuna polonia,RO,Romania,Romanian,"Fortuna (Organization), Poland (Location)",true,false,false,true,false,false,Image pack,100,5,1.24,0,,,,20,,Lost,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,,2024-06-22 13:58:50,
dinamo vs arges,RO,Romania,Romanian,"FC Dinamo București (Organization), FC Argeș Pitești (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,24,,Lost,,https://pariurix.com/ponturi/fotbal/liga-1/dinamo-bucuresti-fc-arges-295861.html,,,2024-06-27 11:10:47,
pe ce post joaca romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,Image pack,150,2,,0,,,,24,,Lost,,https://pariurix.com/editorial/stiri-sportive/cine-transmite-la-tv-romania-irlanda-de-nord-si-romania-columbia.html,,,2024-06-11 01:25:10,
loto 20 din 80,RO,Romania,Romanian,Multi Loto Polonia 20/80 (Event),true,false,false,true,false,false,Video preview,200,5,0.96,0,,,,25,,Lost,,https://pariurix.com/discutii/strategie-statistica-loto-polonia-multi-20-80-46732.html,,,2024-06-25 06:46:43,
letonia loto 20/62,RO,Romania,Romanian,Letonia Keno 20/62 (Event),true,false,false,true,false,false,"Sitelinks, Image pack",600,0,,0,,,,30,,Lost,,https://pariurix.com/casino/loto/letonia-keno.html,,,2024-06-23 12:47:46,
remi etalat gratis,RO,Romania,Romanian,"Remi (Organization), Etalat (Location)",true,true,false,true,false,false,Video preview,90,2,0.07,0,,,,21,,Lost,,https://pariurix.com/casino/despre-cazino/remi-online-gratis-sau-pe-bani-reali.html,,,2024-06-09 22:23:58,
preliminarii cm 2026 romania,RO,Romania,Romanian,"2026 World Cup Qualifiers (Event), Romania (Location)",false,false,false,true,false,false,"Image pack, Video preview",80,2,,0,,,,21,,Lost,,https://pariurix.com/ponturi/fotbal/cupa-mondiala/maroc-zambia-302305.html,,,2024-06-08 19:18:10,
statistici despre robert lewandowski,RO,Romania,Romanian,Robert Lewandowski (Person),false,false,false,true,false,false,"Knowledge panel, Video preview, Image pack",150,0,,0,,,,24,,Lost,,https://pariurix.com/campionatul/euro/2021/jucator/robert-lewandowski,,,2024-06-11 15:40:36,
superbet locatii,RO,Romania,Romanian,Superbet (Organization),true,true,false,true,false,false,"Local pack, Image pack, Video preview",150,0,0.76,0,,,,26,,Lost,,https://pariurix.com/agentii/stradale/infografic-si-statistici-case-pariuri.html,,,2024-06-19 07:17:37,
burning hot slot,RO,Romania,English,Burning Hot (Product),true,false,false,true,true,false,"Video preview, Image pack",90,5,1.05,0,,,,22,,Lost,,https://pariurix.com/pacanele/burning-hot,,,2024-06-14 22:29:10,
luck casino aplicatie,RO,Romania,Romanian,Luck Casino (Organization),true,false,false,true,true,true,"Knowledge panel, Video preview",80,0,2.00,0,,,,21,,Lost,,https://pariurix.com/casino/recenzii/luck-casino,,,2024-06-12 09:43:27,
pokerstars online,RO,Romania,English,PokerStars (Organization),true,false,true,true,false,false,"Video preview, Image pack",200,23,2.88,0,,,,25,,Lost,,https://pariurix.com/casino/poker/camere-poker/camere-poker-online.html,,,2024-06-12 17:33:09,
middlesbrough steaua,RO,Romania,Romanian,"Middlesbrough (Organization), Steaua București (Organization)",true,false,false,true,false,false,Video preview,90,0,,0,,,,21,,Lost,,https://pariurix.com/discutii/steaua-middlesbrough-16331.html,,,2024-06-12 04:40:16,
las vegas romania,RO,Romania,English,"Las Vegas (Organization), Romania (Location)",true,true,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Bottom ads, Paid sitelinks",1700,0,0.86,0,,,,35,,Lost,,https://pariurix.com/casino/recenzii/las-vegas-casino,,,2024-06-26 22:31:28,
netbet aplicatie,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,true,"Knowledge panel, Video preview",100,28,1.72,0,,,,21,,Lost,,https://pariurix.com/agentii/recenzii/netbet,,,2024-06-26 18:55:49,
aston villa vs fulham,RO,Romania,English,"Aston Villa (Organization), Fulham (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,5,,0,,,,24,,Lost,,https://pariurix.com/discutii/aston-villa-vs-fulham-23439.html,,,2024-05-27 06:14:48,
loto grecia kino extragere live,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,"Image pack, Video preview",80,3,,0,,,,22,,Lost,,https://pariurix.com/editorial/stiri-sportive/loteria-grecia-kino-2080-te-asteapta-cu-extrageri-zilnice.html,,,2024-06-06 19:27:21,
meciuri din corvinul hunedoara,RO,Romania,Romanian,"Corvinul Hunedoara (Organization), Hunedoara (Location)",true,true,false,true,false,false,"Video preview, Image pack",450,0,,0,,,,29,,Lost,,https://pariurix.com/editorial/stiri-sportive/corvinul-hunedoara-otelul-galati-2030-la-tv-cine-transmite-meciul.html,,,2024-06-27 19:54:43,
lazio vs roma,RO,Romania,English,"Lazio (Organization), AS Roma (Organization)",true,false,false,true,false,false,"Video preview, Image pack",90,0,0.13,0,,,,22,,Lost,,https://pariurix.com/ponturi/fotbal/italia/lazio-as-roma-299547.html,,,2024-06-14 02:26:37,
pariu sportiv,RO,Romania,Romanian,,false,false,false,true,true,true,,150,81,3.93,0,0,0,,8,7,1,,https://pariurix.com/,,https://pariurix.com/,2024-06-21 03:39:55,2026-06-04 23:04:43
cod bilet superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, AI Overview",350,48,2.77,0,0,0,,49,29,20,,https://pariurix.com/,,https://pariurix.com/agentii/stradale/cum-iti-verifici-biletul-la-cele-mai-bune-agentii.html,2024-06-15 09:47:20,2026-06-05 13:20:45
petrolul vs. dinamo bucurești,RO,Romania,Romanian,"Petrolul Ploiești (Organization), Dinamo București (Organization)",true,false,false,true,false,false,"Video preview, Image pack",200,0,,0,,,,25,,Lost,,https://pariurix.com/discutii/video-rezumat-petrolul-ploiesti-vs-dinamo-bucuresti-30155.html,,,2024-06-09 14:25:38,
favbet bonus fara depunere,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",250,0,1.52,0,,,,27,,Lost,,https://pariurix.com/promotii/oferte-casino/600-freespins-fara-depunere-2200-freespins-in-cazinoul-casa-pariurilor.html,,,2024-06-11 23:38:00,
united vs,RO,Romania,English,Manchester United (Organization),true,false,false,true,false,false,Video preview,100,7,,0,,,,23,,Lost,,https://pariurix.com/ponturi/fotbal/anglia/manchester-united-arsenal-londra-301855.html,,,2024-06-22 16:45:47,
echipa națională de fotbal a elveției,RO,Romania,Romanian,Switzerland national football team (Organization),true,false,false,true,false,false,"Knowledge panel, Video preview",4100,0,,0,,,,39,,Lost,,https://pariurix.com/ponturi/fotbal/euro/elvetia-germania-302527.html,,,2024-06-27 19:45:02,
gsp clasament liga 1,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Image pack, Video preview",450,1,,0,,,,29,,Lost,,https://pariurix.com/ponturi/tenis/atp/pedro-martinez-portero-luciano-darderi-302565.html,,,2024-06-23 20:24:05,
uta arad craiova,RO,Romania,Romanian,"UTA Arad (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,23,,Lost,,https://pariurix.com/ponturi/fotbal/liga-1/uta-arad-fcu-craiova-1948-301737.html,,,2024-06-11 08:17:35,
clasament suedia,RO,Romania,Romanian,Sweden (Location),false,false,false,true,false,false,Image pack,300,0,1.19,0,,,,20,,Lost,,https://pariurix.com/discutii/suedia-2-hockeyallsvenskan-rezultate-si-clasament-la-zi-18607.html,,,2024-06-24 12:25:28,
voucher voyo,RO,Romania,Romanian,Voyo (Organization),true,false,false,true,true,false,Video preview,1300,0,0.85,0,,,,34,,Lost,,https://pariurix.com/discutii/giveaway-vouchere-voyo-primul-venit-primul-servit-57935.html,,,2024-06-08 22:13:53,
vs,RO,Romania,,,false,false,false,true,true,false,"Top stories, Thumbnail, Video preview, Image pack",1100,8,0.11,0,,,,8,,Lost,Top stories,https://pariurix.com/ponturi/fotbal/euro/croatia-italia-302552.html,,,2024-06-23 19:37:07,
olanda u21,RO,Romania,Romanian,Netherlands U21 (Organization),false,false,false,true,false,false,"Knowledge panel, Video preview, Image pack",200,0,,0,,,,25,,Lost,,https://pariurix.com/ponturi/fotbal/altecampionate/tarile-de-jos-u21-georgia-u21-296318.html,,,2024-06-07 00:52:17,
pariu 1x2,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,80,31,1.48,0,0,0,,8,3,5,,https://pariurix.com/resurse/pariuri-1x2.html,,https://pariurix.com/ponturi,2024-06-12 12:54:24,2026-05-26 00:44:42
asc oțelul galați,RO,Romania,Romanian,SC Oțelul Galați (Organization),true,true,false,true,false,false,"Sitelinks, Video preview",15000,9,16.62,0,,,,45,,Lost,,https://pariurix.com/ponturi/fotbal/liga-2/otelul-galati-asc-unirea-dej-fc-295729.html,,,2024-06-27 00:08:44,
fcsb galati,RO,Romania,Romanian,"FCSB (Organization), Otelul Galati (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,24,,Lost,,https://pariurix.com/ponturi/fotbal/cupa-romaniei/otelul-galati-asc-fcsb-298428.html,,,2024-06-16 04:05:11,
clasament fotbal anglia premier league,RO,Romania,Romanian,"Premier League (Event), England (Location)",true,false,false,true,false,false,Image pack,90,1,,0,,,,22,,Lost,,https://pariurix.com/ponturi/fotbal/anglia,,,2024-06-13 21:47:50,
888 casino contact,RO,Romania,English,888 Casino (Organization),true,false,false,true,false,false,"Image pack, Video preview",450,0,1.49,0,,,,29,,Lost,,https://pariurix.com/casino/recenzii/888casino,,,2024-06-10 22:07:40,
loto belgia keno,RO,Romania,Romanian,"Belgium Keno (Event), Keno (Event)",true,false,false,true,false,false,,600,0,0.25,32,0,-32,,5,16,-11,,https://pariurix.com/casino/loto/belgia-keno.html,,https://pariurix.com/casino/loto/belgia-keno.html,2024-06-20 00:11:43,2026-06-27 02:07:54
liga 2 spania,RO,Romania,Romanian,"LaLiga2 (Event), Spain (Location)",true,false,false,true,false,false,"Knowledge panel, Video preview, Image pack",200,1,,0,,,,24,,Lost,,https://pariurix.com/ponturi/fotbal/spania,,,2024-06-20 15:25:16,
petre branisteanu,RO,Romania,Romanian,Petre Brănișteanu (Person),false,false,false,true,false,false,"Image pack, Thumbnail, Knowledge panel, Video preview",150,0,,0,,,,24,,Lost,,https://pariurix.com/discutii/csa-steaua-turabo-20853.html,,,2024-06-18 00:05:03,
sportclub superbet,RO,Romania,Romanian,Superbet Club (Organization),true,false,false,true,true,false,"Video preview, Image pack",150,3,5.80,0,,,,25,,Lost,,https://pariurix.com/ponturi/ponturi/pagina-433,,,2024-06-22 17:27:06,
bonus fara depunere cashpot,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,"Video preview, Bottom ads, Paid sitelinks",100,0,0.89,0,,,,23,,Lost,,https://pariurix.com/casino/bonus-fara-depunere,,,2024-06-07 05:13:46,
u cluj steaua,RO,Romania,Romanian,"FC U Cluj (Organization), FC Steaua București (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,23,,Lost,,https://pariurix.com/discutii/steaua-u-cluj-53687.html,,,2024-06-09 07:42:31,
loto polonia 1 și 2 rezultate,RO,Romania,Romanian,Loto Polonia (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",350,1,,0,,,,28,,Lost,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,,2024-06-17 10:50:57,
italia 10e lotto 20 90,RO,Romania,Romanian,Italia 10E Keno 20/90 (Event),true,false,false,true,false,false,"Image pack, Video preview",150,0,,0,,,,24,,Lost,,https://pariurix.com/casino/loto/italia-keno.html,,,2024-06-15 02:28:25,
loto franța 20 din 70,RO,Romania,Romanian,French Keno 20/70 (Event),true,false,false,true,false,false,Image pack,450,0,0.72,0,,,,31,,Lost,,https://pariurix.com/casino/loto/polonia-keno.html,,,2024-06-23 21:48:49,
cel mai tare joc de table online,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,250,1,,0,,,,28,,Lost,,https://pariurix.com/casino/sisteme/strategii-ruleta/cele-mai-bune-strategii-de-joc-la-ruleta-online.html,,,2024-06-17 21:22:50,
dependenta jocuri de noroc,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,100,0,0.16,0,,,,23,,Lost,,https://pariurix.com/resurse/pariaza-responsabil/dependenta-poate-fi-tratata.html,,,2024-06-09 05:28:36,
euromillions loto,RO,Romania,Romanian,"EuroMillions (Event), Loto (Event)",true,false,false,true,false,false,"Knowledge panel, Video preview",100,2,,0,,,,23,,Lost,,https://pariurix.com/casino/loto/cum-joci-la-euromillions-loteria-cu-cele-mai-mari-premii.html,,,2024-06-14 11:03:20,
meci steaua azi pe ce program,RO,Romania,Romanian,Steaua București (Organization),true,false,false,true,false,false,Video preview,80,17,,0,,,,20,,Lost,,https://pariurix.com/editorial/stiri-sportive/fcsb-rapid-2200-la-tv-cine-transmite-meciul.html,,,2024-06-23 05:53:32,
casa pariurilor bistrita,RO,Romania,Romanian,"Casa Pariurilor (Organization), Bistrita (Location)",true,true,false,true,false,false,"Local pack, Sitelinks, Image pack, Video preview",90,38,1.56,0,,,,23,,Lost,,https://pariurix.com/ponturi/handbal/gloria-bistrita-storhamar-301864.html,,,2024-06-21 21:48:05,
aparate gratis superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,Video preview,90,25,0.44,0,,,,22,,Lost,,https://pariurix.com/casino,,,2024-06-17 01:04:25,
casa pariurilor live,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,true,"Top ads, Paid sitelinks, Videos, Video preview, Image pack",1800,50,0.82,0,,,,14,,Lost,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,,2024-06-27 20:39:58,
rapid transferuri,RO,Romania,Romanian,FC Rapid 1923 (Organization),true,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",1300,0,0.45,0,,,,34,,Lost,,https://pariurix.com/editorial/transferuri/rapid-si-a-pregatit-strategia-de-transferuri-pentru-sezonul-urmator.html,,,2024-06-25 13:12:52,
milion.ro,RO,Romania,,,false,false,true,false,false,false,"Sitelinks, Video preview",1100,52,,,0,,,,4,New,,,,https://pariurix.com/casino/recenzii/million-casino,,2026-06-11 00:00:57
florinel coman salariu,RO,Romania,Romanian,Florinel Coman (Person),false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",100,3,,0,,,,23,,Lost,,https://pariurix.com/editorial/transferuri/florinel-coman-e-aproape-de-un-salariu-8-milioane-de-dolari-pe-an.html,,,2024-06-26 04:06:43,
poker texas hold em,RO,Romania,English,Texas Hold'em (Event),false,false,false,true,false,false,"Knowledge panel, Video preview, Videos",100,31,1.89,0,,,,23,,Lost,,https://pariurix.com/casino/poker/jocuri/texas-holdem.html,,,2024-06-20 12:45:14,
jocuri slots,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Video preview",100,40,0.67,0,,,,25,,Lost,,https://pariurix.com/casino/sloturi/top-sloturi-online.html,,,2024-06-26 11:39:42,
dragos valean,RO,Romania,Romanian,Dragos Valean (Person),false,false,false,true,false,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",100,0,0.09,0,,,,23,,Lost,,https://pariurix.com/editorial/interviuri/dragos-valean-doctorul-socios.html,,,2024-06-02 15:56:26,
poziții fc basel,RO,Romania,Romanian,FC Basel (Organization),true,false,false,true,false,false,Image pack,150,0,,0,,,,25,,Lost,,https://pariurix.com/ponturi/tenis/atp/henri-squire-felix-auger-aliassime-302166.html,,,2024-05-31 04:27:30,
prescurtari tari,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,200,1,,0,,,,25,,Lost,,https://pariurix.com/discutii/prescurtari-in-fotbal-3149.html,,,2024-06-25 08:11:59,
netber,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview, Image pack",250,36,1.18,0,,,,3,,Lost,,https://pariurix.com/agentii/recenzii/netbet,,,2024-06-19 17:34:34,
dalma galfi,RO,Romania,,Dalma Galfi (Person),false,false,false,true,false,false,"Thumbnail, Knowledge panel, Image pack, Video preview",100,7,,0,,,,19,,Lost,,https://pariurix.com/ponturi/tenis/wta/dalma-galfi-arantxa-rus-302343.html,,,2024-06-11 17:04:34,
clasamente jucători fcsb vs csu craiova,RO,Romania,Romanian,"FCSB (Organization), CS Universitatea Craiova (Organization)",true,false,false,true,false,false,"Videos, Video preview, Image pack",150,0,,0,,,,24,,Lost,,https://pariurix.com/ponturi/fotbal/liga-1/cs-universitatea-craiova-fcsb-301740.html,,,2024-06-09 15:59:57,
jocuri sizzling shot 77777 gratis,RO,Romania,Romanian,Sizzling Hot (Product),true,false,false,true,false,false,,600,6,0.30,0,,,,33,,Lost,,https://pariurix.com/pacanele/sizzling-hot-deluxe,,,2024-06-27 02:06:17,
pacanele online gratis,RO,Romania,Romanian,,false,false,false,false,false,false,,3800,31,0.71,0,,,,25,,Lost,,https://pariurix.com/pacanele,,,2024-06-27 19:19:24,
campionate,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",800,3,0.71,0,,,,33,,Lost,,https://pariurix.com/discutii/campionate-si-echipe-de-fotbal-de-evitat-38917.html,,,2024-06-25 02:55:13,
multi polonia 20 80,RO,Romania,Romanian,Multi Polonia 20/80 (Event),true,false,false,true,false,false,,700,56,0.72,0,0,0,,19,11,8,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,2024-06-21 12:22:38,2026-06-12 16:54:39
loto euro millions,RO,Romania,Romanian,EuroMillions (Event),true,false,false,true,false,false,"Knowledge panel, Video preview",200,16,2.14,0,,,,27,,Lost,,https://pariurix.com/casino/loto/cum-joci-la-euromillions-loteria-cu-cele-mai-mari-premii.html,,,2024-06-19 12:52:40,
italia fotbal,RO,Romania,Romanian,Italy (Location),false,false,false,true,false,false,"Sitelinks, Knowledge panel, Video preview",1300,5,0.06,0,,,,30,,Lost,,https://pariurix.com/discutii/italia-serie-a-16021.html,,,2024-06-12 05:57:16,
fire joker,RO,Romania,English,Fire Joker (Product),true,false,false,true,true,false,"Videos, Image pack",100,0,1.25,0,,,,23,,Lost,,https://pariurix.com/pacanele/fire-joker,,,2024-06-20 07:22:24,
casa.pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,true,true,Sitelinks,1100,27,1.33,0,0,0,,5,4,1,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,https://pariurix.com/agentii/recenzii/casa-pariurilor,2024-06-26 22:08:22,2026-06-19 01:55:45
statistici sepsi vs „u” cluj,RO,Romania,Romanian,"Sepsi (Organization), Cluj (Location)",true,true,false,true,false,false,"Video preview, Image pack",80,1,,0,,,,22,,Lost,,https://pariurix.com/ponturi/fotbal/cupa-romaniei/sepsi-sf-gheorghe-universitatea-cluj-295754.html,,,2024-06-14 06:43:30,
betano com,RO,Romania,,Betano (Organization),true,false,true,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",300,14,1.45,0,,,,28,,Lost,,https://pariurix.com/agentii/recenzii/betano,,,2024-06-27 13:19:32,
cand joaca jaqueline cristian,RO,Romania,Romanian,Jaqueline Cristian (Person),false,false,false,true,false,false,"Image pack, Video preview",200,0,,0,,,,26,,Lost,,https://pariurix.com/ponturi/tenis/wta/cori-gauff-jaqueline-cristian-301822.html,,,2024-06-26 07:28:11,
novak djokovic stiri de ultima ora,RO,Romania,Romanian,Novak Djokovic (Person),false,false,false,true,false,false,"Image pack, Video preview",600,0,,0,,,,31,,Lost,,https://pariurix.com/ponturi/tenis/atp/novak-djokovic-pierre-hugues-herbert-302147.html,,,2024-05-29 03:14:22,
www casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",150,6,1.46,0,,,,3,,Lost,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,,2024-06-12 16:02:22,
fotbal tv azi,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",1700,21,0.06,0,,,,37,,Lost,,https://pariurix.com/editorial/stiri-sportive/corvinul-hunedoara-otelul-galati-2030-la-tv-cine-transmite-meciul.html,,,2024-06-22 00:19:25,
napoli vs milan,RO,Romania,English,"Napoli (Organization), AC Milan (Organization)",true,false,false,true,false,false,"Video preview, Image pack",400,0,0.19,0,,,,29,,Lost,,https://pariurix.com/ponturi/fotbal/italia/napoli-ac-milan-298379.html,,,2024-06-11 23:22:56,
pariuri alegeri,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",80,31,,,0,,,,22,New,,,,https://pariurix.com/editorial/stiri-pariuri-sportive/alegeri-prezidentiale-romania-18-mai-2025-cote-pariuri-candidati-sondaje.html,,2026-06-07 10:16:08
recuperare cont superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Video preview, Image pack",80,0,0.93,0,,,,22,,Lost,,https://pariurix.com/ponturi/tenis/atp/alexander-zverev-alex-de-minaur-302282.html,,,2024-06-10 12:59:17,
loto italia fortuna,RO,Romania,Romanian,"Loto (Event), Fortuna (Event), Italy (Location)",false,false,false,true,false,false,Image pack,100,1,0.01,0,,,,24,,Lost,,https://pariurix.com/casino/loto/italia-keno.html,,,2024-06-22 04:44:45,
wta nottingham,RO,Romania,English,"WTA Nottingham (Event), Nottingham Open (Event)",true,true,false,true,false,false,"Knowledge panel, Video preview, Image pack",1800,8,,0,,,,35,,Lost,,https://pariurix.com/ponturi/tenis/wta/rebecca-marino-katie-boulter-302363.html,,,2024-06-23 00:03:47,
clasament grand slam barbati,RO,Romania,Romanian,Grand Slam (Event),false,false,false,true,false,false,Video preview,150,2,,0,,,,25,,Lost,,https://pariurix.com/editorial/stiri-sportive/australian-open-2024-cand-incepe-cine-sunt-favoritii-unde-vedem-meciurile.html,,,2024-06-25 17:31:42,
bonus fara depunere magic jackpot,RO,Romania,Romanian,Magic Jackpot (Organization),true,false,false,true,true,false,"Image pack, Video preview",80,2,0.89,0,,,,22,,Lost,,https://pariurix.com/casino/recenzii/magic-jackpot,,,2024-06-17 18:46:52,
campionatul mondial,RO,Romania,Romanian,World Cup (Event),false,false,false,true,false,false,"Sitelinks, Top stories, Video preview, Image pack",37000,4,0.13,0,,,,21,,Lost,,https://pariurix.com/resurse/campionatul-mondial,,,2024-06-24 23:36:23,
