Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
rotiri gratuite cazino,RO,Romania,Romanian,,false,false,false,true,true,false,,150,72,1.72,0,4,4,,35,10,25,,https://jucatorul.ro/cazino/recenzii/don-casino/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-09 20:21:16,2026-06-26 07:51:28
jocuri novomatic gratis,RO,Romania,Romanian,Novomatic (Organization),true,false,false,true,false,false,,90,55,,,4,,,,8,New,,,,https://jucatorul.ro/jocuri/provideri/novomatic/,,2026-06-17 09:24:52
cazinoul meu superbet,RO,Romania,Romanian,"Superbet (Organization), My Casino (Product)",true,false,true,true,true,true,"Image pack, Video preview",150,2,0.67,4,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/superbet/,,,2024-06-07 08:49:02,
500 rotiri gratuite fara depunere netbet,RO,Romania,Romanian,"NetBet (Organization), 500 Free Spins (Event)",true,false,false,true,true,false,,100,45,3.69,0,4,4,,34,9,25,,https://jucatorul.ro/cazino/recenzii/netbet-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/netbet-casino/200-rotiri-gratuite/,2024-06-12 15:53:10,2026-06-10 21:44:26
site uri casino bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,150,75,3.64,0,4,4,,44,10,34,,https://jucatorul.ro/cazino/fara-verificare-cont/,,https://jucatorul.ro/bonusuri/fara-depunere/,2024-06-15 13:27:45,2026-05-23 11:09:27
superbet shining crown demo,RO,Romania,English,"Superbet (Organization), Shining Crown Bell Link (Product)",true,false,true,false,false,false,,150,52,0.56,0,4,3,,25,10,15,,https://jucatorul.ro/jocuri/pacanele/recenzii/shining-crown/,,https://jucatorul.ro/jocuri/pacanele/recenzii/shining-crown/,2024-06-20 15:47:39,2026-05-22 01:06:41
aparate free,RO,Romania,Romanian,,false,false,false,true,false,false,,100,72,0.25,,4,,,,9,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-16 05:03:53
calendar craciun casino,RO,Romania,Romanian,,false,false,false,true,true,false,,90,47,,,4,,,,8,New,,,,https://jucatorul.ro/bonusuri/calendar-craciun/,,2026-06-16 02:30:34
bonus fara depunere princess casino,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,,90,62,3.92,0,4,4,,37,8,29,,https://jucatorul.ro/cazino/recenzii/princess-casino/,,https://jucatorul.ro/cazino/recenzii/princess-casino/bonus-fara-depunere/,2024-06-22 13:34:18,2026-06-07 16:18:37
casa pariurilor pacanele,RO,Romania,Romanian,"Casa Pariurilor (Organization), Pacanele (Product)",true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",150,1,2.31,4,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/contact/,,,2024-06-14 20:58:01,
40 super hot demo,RO,Romania,English,40 Super Hot (Product),true,false,false,true,false,false,Video preview,450,1,0.69,4,,,,15,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-super-hot/,,,2024-06-16 11:33:35,
jocuri cu rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,,150,73,2.85,,4,,,,10,New,,,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,,2026-05-29 22:47:02
casa pariurilor contact,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,false,Local pack,400,0,1.77,3,4,0,,5,5,,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/contact/,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/contact/,2024-06-09 21:08:24,2026-06-08 07:07:33
netbet ro casino,RO,Romania,Romanian,NetBet (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",1700,30,0.79,4,,,,21,,Lost,,https://jucatorul.ro/cazino/recenzii/netbet-casino/contact/,,,2024-06-27 06:24:59,
betano agentii,RO,Romania,Romanian,"Betano (Organization), Betano offices (Location)",true,false,false,true,false,false,Sitelinks,90,22,1.40,,3,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,,2026-05-20 13:01:21
conti cazino rotiri gratuite,RO,Romania,Romanian,Conti Casino (Organization),true,false,false,true,true,false,,150,56,0.82,0,3,3,,53,10,43,,https://jucatorul.ro/cazino/recenzii/conticazino/,,https://jucatorul.ro/cazino/recenzii/conticazino/cod-bonus/,2024-06-09 07:29:09,2026-06-08 02:29:49
jocuri noroc gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,150,76,1.30,,3,,,,10,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-17 06:08:36
magnumbet casino,RO,Romania,English,Magnumbet (Organization),true,false,true,true,true,true,"Thumbnail, Image pack, Video preview",200,0,,3,,,,13,,Lost,,https://jucatorul.ro/cazino/recenzii/magnumbet-casino/,,,2024-06-08 08:07:15,
casino efbet,RO,Romania,English,Efbet Casino (Organization),true,false,false,true,true,false,"Sitelinks, Local pack, Thumbnail, Image pack",90,0,2.68,3,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/efbet-casino/bonus-de-bun-venit/,,,2024-06-14 00:28:47,
reguli tabinet,RO,Romania,Romanian,Tabinet (Work),false,false,false,true,false,false,Video preview,250,0,0.02,11,3,-7,,3,4,-1,,https://jucatorul.ro/blog/tabinet/,,https://jucatorul.ro/blog/tabinet/,2024-06-25 14:11:01,2026-05-10 09:39:36
game world 50 rotiri gratuite,RO,Romania,Romanian,Game World (Organization),true,false,false,true,true,false,,100,55,1.28,,3,,,,9,New,,,,https://jucatorul.ro/cazino/recenzii/game-world/cod-bonus/,,2026-06-21 18:17:37
pariuri online romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,Sitelinks,700,81,7.05,,3,,,,18,New,,,,https://jucatorul.ro/pariuri/,,2026-06-08 09:55:11
jocuri shining crown,RO,Romania,Romanian,Shining Crown (Work),true,false,false,true,true,false,,100,50,1.43,0,3,3,,21,9,12,,https://jucatorul.ro/jocuri/pacanele/recenzii/shining-crown/,,https://jucatorul.ro/jocuri/pacanele/recenzii/shining-crown/,2024-06-09 06:35:49,2026-05-26 18:13:18
pacanele cu bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,100,72,1.39,1,3,2,,16,9,7,,https://jucatorul.ro/bonusuri/fara-depunere/,,https://jucatorul.ro/bonusuri/fara-depunere/,2024-06-25 20:36:48,2026-05-22 08:14:12
seven casino rotiri gratuite fara depunere,RO,Romania,Romanian,Seven Casino (Organization),true,false,false,true,true,false,,90,61,1.27,,3,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/seven-casino/rotiri-gratuite/,,2026-06-16 13:07:14
pacanele gratis joc,RO,Romania,Romanian,,false,false,false,false,false,false,,90,77,0.16,,3,,,,8,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-23 04:11:20
superbet bonus de bun venit,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Video preview, Image pack",250,6,6.83,3,,,,13,,Lost,,https://jucatorul.ro/cazino/recenzii/superbet/bonus/,,,2024-06-16 06:19:47,
bonus fara depunere 2022,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,150,72,2.77,0,3,3,,91,10,81,,https://jucatorul.ro/bonusuri/fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-22 08:18:12,2026-05-20 19:59:49
bonus casino online,RO,Romania,English,,false,false,false,true,true,false,,350,78,3.66,,3,,,,14,New,,,,https://jucatorul.ro/bonusuri/,,2026-06-15 03:28:40
spin gratis,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Video preview",500,11,0.63,3,,,,16,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/shaolin-spin/,,,2024-06-27 01:54:20,
cazinouri noi in romania,RO,Romania,Romanian,Romania (Location),false,true,false,true,true,false,,100,77,2.50,0,3,3,,21,9,12,,https://jucatorul.ro/cazino/,,https://jucatorul.ro/cazino/,2024-06-11 17:22:26,2026-06-10 19:20:11
rotiri gratuite cu depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,150,72,3.42,0,3,3,,34,10,24,,https://jucatorul.ro/bonusuri/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-26 15:11:29,2026-05-25 16:47:55
seven casino bonus fara depunere,RO,Romania,Romanian,Seven Casino (Organization),true,false,false,true,true,false,,90,59,1.15,,3,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/seven-casino/rotiri-gratuite/,,2026-06-18 22:47:55
casino casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",1100,0,0.89,3,,,,19,,Lost,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/,,,2024-06-26 13:47:41,
winner pareri,RO,Romania,Romanian,Winner (betting agency) (Organization),true,false,false,true,true,false,"Image pack, Video preview",100,0,1.11,3,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/winner/,,,2024-06-14 19:24:45,
superbet creare cont,RO,Romania,Romanian,Superbet (Organization),true,false,true,false,true,true,,90,56,5.41,0,3,3,,17,8,9,,https://jucatorul.ro/cazino/recenzii/superbet/inregistrare/,,https://jucatorul.ro/cazino/recenzii/superbet/inregistrare/,2024-06-21 00:41:19,2026-06-20 04:36:52
princess casino rotiri gratuite fara depunere,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,,90,68,4.39,0,3,3,,32,8,24,,https://jucatorul.ro/cazino/recenzii/princess-casino/,,https://jucatorul.ro/cazino/recenzii/princess-casino/bonus-fara-depunere/,2024-06-24 02:42:24,2026-06-19 00:23:14
winner rotiri gratuite,RO,Romania,Romanian,Winner (Organization),true,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",500,0,1.81,3,,,,16,,Lost,,https://jucatorul.ro/cazino/recenzii/winner/winner-rotiri-gratuite/,,,2024-06-26 10:25:45,
superbet card,RO,Romania,English,Superbet Card (Product),true,false,false,true,true,false,Video preview,800,33,0.75,0,3,3,,25,18,7,,https://jucatorul.ro/cazino/recenzii/superbet/depunere/,,https://jucatorul.ro/cazino/recenzii/superbet/club/,2024-06-15 12:43:03,2026-06-10 02:37:53
tabinet reguli,RO,Romania,Romanian,Tabinet (Work),false,false,false,true,false,false,Video preview,600,0,0.03,37,3,-34,,3,6,-3,,https://jucatorul.ro/blog/tabinet/,,https://jucatorul.ro/blog/tabinet/,2024-06-12 11:41:17,2026-05-26 22:21:18
invarte roata casino,RO,Romania,Romanian,,false,false,false,true,true,true,,150,48,1.84,0,3,3,,20,10,10,,https://jucatorul.ro/cazino/recenzii/winner/roata-norocului/,,https://jucatorul.ro/cazino/recenzii/prima-casino/roata-norocului/,2024-06-17 02:45:35,2026-05-19 07:09:04
casino nou,RO,Romania,Romanian,,false,false,false,true,true,true,,2400,80,1.06,0,3,3,,29,23,6,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,https://jucatorul.ro/cazino/,2024-06-27 05:11:17,2026-06-16 03:50:32
bonusuri unibet,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,true,false,,150,59,3.38,0,3,3,,20,10,10,,https://jucatorul.ro/cazino/recenzii/unibet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/unibet-casino/rotiri-gratuite/,2024-06-23 00:25:54,2026-06-22 01:46:36
jocuri în doi,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",1200,3,0.01,3,,,,13,,Lost,,https://jucatorul.ro/blog/jocuri-in-doi/,,,2024-06-27 21:15:19,
big bamboo,RO,Romania,English,Big Bamboo (Product),true,false,false,true,false,false,"Thumbnail, Video preview, Knowledge panel",200,1,2.60,3,,,,12,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/big-bamboo/,,,2024-06-19 09:17:56,
aparat pacanele pret,RO,Romania,Romanian,,false,false,false,true,true,false,,100,46,0.30,,3,,,,9,New,,,,https://jucatorul.ro/blog/cat-costa-un-aparat-de-pacanele/,,2026-06-25 19:17:04
joc uno reguli,RO,Romania,Romanian,Uno (Product),true,false,false,true,false,false,Video preview,100,0,,3,,,,9,,Lost,,https://jucatorul.ro/blog/reguli-uno/,,,2024-06-06 02:00:26,
sweet bonanza free,RO,Romania,English,Sweet Bonanza (Product),true,false,false,false,false,false,"Top ads, Video preview, Image pack",80,1,0.87,3,,,,8,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/sweet-bonanza/,,,2024-06-07 11:36:56,
jocuri la aparate gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,100,75,0.20,,3,,,,9,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-05-23 03:33:44
online gets bet,RO,Romania,English,GetsBet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Bottom ads, Paid sitelinks",90,2,1.28,3,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/retragere/,,,2024-06-08 02:36:06,
cum se joaca 21,RO,Romania,Romanian,21 (Event),false,false,false,true,false,false,Featured snippet,80,0,,4,3,-1,,6,7,-1,,https://jucatorul.ro/jocuri/blackjack/reguli/,,https://jucatorul.ro/jocuri/blackjack/reguli/,2024-06-18 09:33:41,2026-05-22 09:14:06
joc păcănele gratis,RO,Romania,Romanian,,false,false,false,false,false,false,,100,72,0.02,,3,,,,9,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-03 00:46:54
spinuri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,true,Sitelinks,100,69,3.68,0,3,3,,49,9,40,,https://jucatorul.ro/bonusuri/fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-23 21:19:24,2026-06-12 06:27:04
cazinouri online romania cu bonus fara depunere,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,,80,77,4.22,,3,,,,8,New,,,,https://jucatorul.ro/bonusuri/fara-depunere/,,2026-05-28 14:19:19
princess casino ro,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",150,1,0.77,3,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/princess-casino/,,,2024-06-09 14:06:43,
verificare bilet powerbet,RO,Romania,Romanian,Powerbet (Organization),true,false,false,true,false,false,,300,40,0.39,,3,,,,14,New,,,,https://jucatorul.ro/cazino/recenzii/powerbet/verificare-cont/,,2026-05-15 00:08:29
jocuri de noroc aparate,RO,Romania,Romanian,,false,false,false,true,true,true,Sitelinks,90,75,0.77,0,3,3,,74,10,64,,https://jucatorul.ro/jocuri/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-13 03:44:12,2026-06-10 08:39:13
888 casino.ro,RO,Romania,,888 Casino (Organization),true,false,true,false,true,true,"Sitelinks, Video preview",200,52,1.32,3,,,,12,,Lost,,https://jucatorul.ro/cazino/recenzii/888-casino/,,,2024-06-10 06:15:12,
40 burning 6 demo,RO,Romania,English,40 Burning 6 (Product),true,false,false,true,false,false,"Video preview, Image pack",100,0,0.61,3,,,,10,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-burning-hot-6-reels/,,,2024-06-27 10:44:29,
200 de rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,,100,25,3.48,0,3,3,,33,10,23,,https://jucatorul.ro/cazino/recenzii/magicjackpot/bonus-la-validarea-contului/,,https://jucatorul.ro/cazino/recenzii/don-casino/rotiri-gratuite-fara-depunere/,2024-06-26 12:47:08,2026-05-26 10:07:52
ruleta demo,RO,Romania,Romanian,,false,false,false,false,false,false,"Video preview, Image pack",300,4,0.58,3,,,,15,,Lost,,https://jucatorul.ro/jocuri/ruleta/reguli/,,,2024-06-06 01:17:14,
bonus bun venit superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,true,"Top ads, Paid sitelinks, Videos, Image pack, Video preview, Bottom ads",200,6,5.41,3,,,,12,,Lost,,https://jucatorul.ro/cazino/recenzii/superbet/bonus/,,,2024-06-24 21:20:40,
case de pariuri bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,100,59,2.41,,3,,,,10,New,,,,https://jucatorul.ro/pariuri/gratuite/,,2026-06-09 12:12:34
netbet promotii,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,,80,60,3.64,,3,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/netbet-casino/cod-bonus/,,2026-06-25 19:33:23
dog house,RO,Romania,English,,false,false,false,true,true,true,"Image pack, Video preview",350,0,0.29,3,,,,11,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/the-dog-house/,,,2024-06-18 03:38:46,
777 rotiri superbet,RO,Romania,Romanian,"Superbet (Organization), 777 Rotiri (Event)",true,false,false,true,true,false,,100,2,4.39,3,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/superbet/bonus/,,,2024-06-27 19:24:36,
reguli de poker,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Sitelinks",80,61,0.29,,3,,,,8,New,,,,https://jucatorul.ro/blog/poker-cu-5-carti/,,2026-06-07 21:39:42
semnificatia cartilor de tarot,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,300,0,0.11,3,,,,16,,Lost,,https://jucatorul.ro/blog/carti-tarot/,,,2024-06-10 15:39:09,
casino nou romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,Sitelinks,6600,74,1.28,0,3,3,,32,28,4,,https://jucatorul.ro/cazino/,,https://jucatorul.ro/cazino/,2024-06-26 19:22:57,2026-06-21 17:36:38
super hot 20,RO,Romania,English,20 Super Hot (Product),true,false,false,true,true,false,,100,53,0.47,0,3,3,,21,10,11,,https://jucatorul.ro/jocuri/pacanele/recenzii/20-super-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/20-super-hot/,2024-06-17 21:55:39,2026-05-20 13:19:32
winner site vechi,RO,Romania,Romanian,Winner (Organization),true,false,true,true,false,false,"Sitelinks, Image pack",100,1,0.33,3,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/winner/retragere/,,,2024-06-26 01:06:25,
cumpara speciale,RO,Romania,Romanian,,false,false,false,true,true,true,,80,37,1.31,0,3,3,,84,8,76,,https://jucatorul.ro/jocuri/pacanele/recenzii/sweet-bonanza/,,https://jucatorul.ro/jocuri/pacanele/teme/cu-speciale/,2024-06-20 21:05:11,2026-06-06 00:38:43
luck casino aplicatie,RO,Romania,Romanian,Luck Casino (Organization),true,false,false,true,true,true,Sitelinks,80,52,2.00,1,3,2,,16,8,8,,https://jucatorul.ro/cazino/recenzii/luck-casino/contact/,,https://jucatorul.ro/cazino/recenzii/luck-casino/aplicatie/,2024-06-12 09:43:27,2026-05-19 09:45:28
casa pariurilor inregistrare,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,true,true,,100,30,2.69,0,3,3,,37,10,27,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/retragere/,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/inregistrare/,2024-06-20 01:08:48,2026-05-22 07:08:46
jocuri pacanele pe bani reali,RO,Romania,Romanian,,false,false,false,true,true,true,,90,61,,,3,,,,9,New,,,,https://jucatorul.ro/cazino/bani-reali/,,2026-06-17 23:23:42
cashpot 77 rotiri,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,Video preview,100,48,1.06,0,3,3,,28,10,18,,https://jucatorul.ro/cazino/recenzii/luck-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/bonus-fara-depunere/,2024-06-27 10:40:11,2026-06-09 00:50:34
cod winner rotiri gratuite,RO,Romania,Romanian,Winner Casino (Organization),true,false,false,true,true,false,Sitelinks,90,62,1.84,2,3,1,,11,9,2,,https://jucatorul.ro/cazino/recenzii/winner/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/winner/cod-bonus/,2024-06-26 01:17:00,2026-06-21 09:21:29
interpretare carti tarot,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,90,0,0.12,3,,,,9,,Lost,,https://jucatorul.ro/blog/carti-tarot/,,,2024-06-10 04:26:13,
noua aplicatie superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,true,,100,61,1.37,2,3,1,,11,10,1,,https://jucatorul.ro/cazino/recenzii/superbet/aplicatie/,,https://jucatorul.ro/cazino/recenzii/superbet/aplicatie/,2024-06-22 02:50:43,2026-06-11 00:56:00
betano jocuri,RO,Romania,Romanian,Betano (Organization),true,false,false,true,false,false,"Sitelinks, Videos, Video preview",100,0,1.05,3,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,,2024-06-24 20:55:20,
100 burning demo,RO,Romania,English,100 Burning Hot (Product),true,false,false,true,false,false,"Video preview, Image pack",200,0,0.58,3,,,,13,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/100-burning-hot/,,,2024-06-10 03:00:48,
pacănele gratis,RO,Romania,Romanian,,false,false,false,false,false,false,,90,74,,0,3,3,,32,9,23,,https://jucatorul.ro/jocuri/pacanele/teme/cu-cardul/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-10 14:50:02,2026-06-05 21:32:29
păcănele fără bani,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,200,28,0.42,3,,,,12,,Lost,,https://jucatorul.ro/jocuri/pacanele/,,,2024-06-08 21:21:37,
pareri winbet,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,,100,24,1.11,,3,,,,10,New,,,,https://jucatorul.ro/cazino/recenzii/winbet-casino/,,2026-06-09 22:36:27
magic jackpot 50 rotiri,RO,Romania,Romanian,Magic Jackpot (Organization),true,false,false,true,true,false,,90,50,0.61,1,3,2,,22,9,13,,https://jucatorul.ro/cazino/recenzii/magicjackpot/bonus-la-validarea-contului/,,https://jucatorul.ro/cazino/recenzii/magicjackpot/bonus-fara-depunere/,2024-06-26 17:00:56,2026-05-17 09:27:53
lucky lady charm online,RO,Romania,English,Lucky Lady's Charm (Product),true,false,false,true,false,false,"Video preview, Image pack",100,0,,3,,,,12,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/lucky-ladys-charm-deluxe/,,,2024-06-07 00:40:00,
cazino fortuna,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Image pack",100,5,1.08,3,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/fortuna/,,,2024-06-17 15:18:54,
jocuri ca la pacanele cu speciale gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,100,66,0.02,,3,,,,10,New,,,,https://jucatorul.ro/jocuri/pacanele/teme/cu-speciale/,,2026-05-27 04:48:19
jocuri gratuite pacanele,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,100,72,0.02,0,3,3,,42,10,32,,https://jucatorul.ro/jocuri/pacanele/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-20 16:21:11,2026-06-04 20:44:41
jocuri de aparate,RO,Romania,Romanian,,false,false,false,true,false,false,,90,73,0.63,,3,,,,10,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-04 03:50:42
frank casino ro,RO,Romania,Romanian,Frank Casino (Organization),true,false,false,true,true,false,Video preview,100,5,1.35,3,,,,11,,Lost,,https://jucatorul.ro/cazino/recenzii/frankcasino/,,,2024-06-27 05:49:46,
mozzartbet ro,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,true,true,true,false,"Sitelinks, Image pack, Video preview, Bottom ads, Paid sitelinks",500,1,0.59,3,,,,17,,Lost,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/stergere-cont/,,,2024-06-06 20:11:53,
pacanele cu trifoi gratis,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",100,5,0.39,3,,,,12,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-burning-hot/,,,2024-06-10 00:54:38,
power stars demo,RO,Romania,English,Power Stars (Product),true,false,false,true,false,false,,100,55,0.87,6,3,-3,,8,10,-2,,https://jucatorul.ro/jocuri/pacanele/recenzii/power-stars/,,https://jucatorul.ro/jocuri/pacanele/recenzii/power-stars/,2024-06-13 05:20:22,2026-06-17 11:33:30
bonusuri de bun venit fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,90,72,6.52,0,3,3,,25,9,16,,https://jucatorul.ro/bonusuri/fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-20 13:47:20,2026-06-17 20:57:07
hot spin,RO,Romania,English,Hot Spins (Organization),true,false,false,true,true,false,,1600,55,0.72,,3,,,,22,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/hot-spin-megaways/,,2026-06-14 10:40:31
superbet cazino,RO,Romania,Romanian,Superbet Casino (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",250,2,1.19,3,,,,14,,Lost,,https://jucatorul.ro/cazino/recenzii/superbet/,,,2024-06-21 06:36:19,
superbet contact,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,Video preview,2000,58,2.55,0,3,3,,46,5,41,,https://jucatorul.ro/cazino/recenzii/superbet/inregistrare/,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,2024-06-27 00:38:48,2026-06-20 01:44:49
numere auto benefice,RO,Romania,Romanian,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview",90,0,,,3,,,,10,New,,,,https://jucatorul.ro/blog/cele-mai-norocoase-numere/,,2026-06-22 02:48:25
casino online noi,RO,Romania,Romanian,,false,false,false,true,true,false,,1500,78,1.97,0,3,2,,21,22,-1,,https://jucatorul.ro/cazino/,,https://jucatorul.ro/cazino/,2024-06-21 07:24:03,2026-06-15 15:57:22
pareri superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Sitelinks,100,39,2.76,1,3,2,,14,10,4,,https://jucatorul.ro/cazino/recenzii/superbet/,,https://jucatorul.ro/cazino/recenzii/superbet/,2024-06-08 06:04:04,2026-06-24 04:41:45
burning hott 40,RO,Romania,English,Burning Hot 40 (Event),true,false,false,true,false,false,"Video preview, Image pack",150,0,0.66,3,,,,11,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-burning-hot/,,,2024-06-09 06:32:37,
top casino online,RO,Romania,English,,false,false,false,true,true,false,Image pack,1200,47,4.37,3,,,,21,,Lost,,https://jucatorul.ro/cazino/recenzii/,,,2024-06-23 02:46:23,
bonus 888 casino,RO,Romania,English,888 Casino (Organization),true,false,false,true,true,false,Sitelinks,80,66,2.07,20,3,-18,,4,9,-5,,https://jucatorul.ro/cazino/recenzii/888-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/888-casino/cod-bonus/,2024-06-22 13:47:12,2026-06-18 12:51:16
cazinouri online sigure,RO,Romania,Romanian,,false,false,false,true,true,false,,80,81,,0,3,2,,13,9,4,,https://jucatorul.ro/cazino/,,https://jucatorul.ro/cazino/sigure/,2024-06-10 02:28:21,2026-06-05 05:21:48
jocuri aparate,RO,Romania,Romanian,,false,false,false,true,false,false,,800,76,0.78,,3,,,,9,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-08 07:44:34
