#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
136,ges bets,ro,24,80,0.35,,getsbet,2026-06-08 12:30:38,Sitelinks,80,241000,252000,2015-10-21,"Informational,Commercial,Branded,Non-local",Romanian,"8, 6, 17, 36, 43, 62, 187, 119, 88, 235, 199, 138, 82, 34, 44, 69, 18, 57, 97, 85, 107, 75, 77, 90",,Sports betting
137,get bet oferta,ro,65,80,0.40,1.08,gets bets,2026-06-22 07:10:43,,80,19000,19000,2015-10-14,"Informational,Commercial,Branded,Non-local",Romanian,"170, 212, 157, 132, 176, 161, 169, 191, 178, 163, 121, 65, 123, 67, 48, 73, 71, 56, 112, 64, 65, 65, 65, 58",,Sports betting; Sports
138,gets bet.,ro,9,70,,,getsbet,2026-06-09 01:57:34,"Sitelinks,Video preview",70,241000,252000,2017-03-12,"Informational,Navigational,Commercial,Branded,Non-local",Romanian,"29, 29, 72, 48, 79, 61, 72, 52, 42, 27, 23, 14, 23, 17, 65, 83, 77, 57, 63, 78, 84, 80, 47, 122",,Sports betting
139,gets bet pariuri online,ro,52,70,0.60,,getsbet,2026-06-26 05:04:31,Sitelinks,80,247000,257000,2016-09-16,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"1, 6, 0, 0, 1, 1, 3, 7, 3, 4, 3, 2, 152, 135, 57, 54, 70, 63, 69, 51, 49, 59, 48, 45",,Sports betting
140,contact gets bet,ro,61,70,0.50,,gets bet fotbal,2026-07-09 04:07:35,,70,40,40,2015-10-06,"Informational,Branded,Non-local",English,"42, 42, 44, 48, 61, 67, 56, 59, 60, 56, 51, 38, 45, 103, 84, 121, 57, 65, 92, 71, 44, 44, 32, 40",,Sports betting; Business
141,ghetsbet,ro,36,70,,,getsbet,2026-07-04 10:12:46,Sitelinks,70,247000,257000,2016-10-24,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"65, 89, 65, 120, 103, 119, 128, 71, 29, 31, 46, 38, 44, 18, 33, 129, 123, 114, 36, 48, 70, 48, 76, 71",,Sports betting; Sports
142,get bet login,ro,48,70,0.35,,getsbet,2026-06-08 05:19:53,Sitelinks,80,241000,252000,2019-10-25,"Navigational,Non-branded,Non-local",English,"89, 55, 69, 71, 71, 110, 104, 154, 236, 294, 317, 197, 147, 92, 101, 45, 15, 41, 35, 33, 38, 43, 51, 42",,Sports betting
143,download gets bet,ro,48,70,1.20,,getsbet,2026-07-07 22:10:55,Sitelinks,70,247000,257000,2019-12-05,"Informational,Transactional,Branded,Non-local",English,"28, 36, 29, 32, 35, 34, 37, 27, 12, 18, 25, 16, 66, 69, 64, 69, 75, 78, 82, 65, 76, 73, 60, 56",,Sports betting; Add-ons
144,get bet rotiri gratuite,ro,64,70,1.90,,gets bet bonus fara depunere,2026-06-22 01:34:24,,90,1300,1300,2022-02-14,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"51, 35, 9, 0, 19, 64, 79, 53, 96, 34, 30, 15, 21, 42, 55, 51, 54, 122, 99, 75, 79, 118, 58, 75",,Gambling
145,loto polonia gets bet,ro,63,60,0.40,,gets bet loto,2026-07-05 22:24:43,,60,60,60,2016-05-02,"Informational,Commercial,Branded,Non-local",Romanian,"145, 137, 112, 73, 132, 122, 94, 72, 51, 15, 118, 117, 138, 71, 61, 15, 23, 19, 65, 56, 37, 34, 53, 9",,Lottery
146,tbet.ro,ro,69,60,1.40,1.03,total bet,2026-06-16 03:14:48,Sitelinks,60,56000,60000,2015-09-14,"Navigational,Transactional,Branded,Non-local",,"5, 4, 4, 29, 90, 122, 23, 122, 195, 121, 2, 1, 1, 1, 1, 23, 84, 116, 17, 116, 190, 115, 1, 1","1, 1, 1, 18, 79, 111, 12, 111, 185, 111, 1, 1",Sports betting; Sports
147,program gets bet,ro,61,60,0.60,,getsbet casino,2026-07-03 16:09:07,,60,700,700,2015-11-23,"Informational,Branded,Non-local",Romanian,"5, 1, 2, 6, 10, 101, 51, 10, 10, 21, 5, 8, 18, 18, 16, 25, 31, 153, 130, 56, 37, 126, 48, 56",,Sports betting; Business
148,gs bet pariuri sportive,ro,57,60,0.50,,get bets,2026-07-03 21:35:23,,60,16000,16000,2015-11-01,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"29, 63, 54, 78, 113, 85, 116, 75, 243, 119, 36, 23, 50, 56, 42, 93, 69, 57, 40, 24, 30, 108, 72, 52",,Sports betting
149,www.getsbet.ro,ro,44,50,0.60,1.09,getsbet,2026-06-24 10:30:00,Sitelinks,50,247000,258000,2015-09-05,"Navigational,Transactional,Branded,Non-local",,"11, 9, 20, 18, 31, 27, 41, 32, 38, 40, 39, 15, 17, 47, 34, 35, 36, 45, 70, 39, 65, 82, 62, 57",,Sports betting
150,getsbey,ro,38,50,1.60,,getsbet,2026-06-22 03:24:10,Sitelinks,60,243000,253000,2019-09-25,"Navigational,Transactional,Branded,Non-local",,"64, 66, 59, 52, 68, 84, 55, 58, 62, 58, 56, 33, 53, 51, 51, 32, 44, 65, 53, 46, 48, 54, 46, 46",,Sports betting
151,getsbet contact,ro,59,50,0.45,,getsbet casino,2026-07-03 21:26:16,,50,200,200,2019-03-28,"Informational,Branded,Non-local",English,"52, 28, 32, 48, 64, 41, 79, 49, 30, 41, 54, 48, 55, 60, 50, 44, 52, 40, 45, 34, 42, 44, 35, 43",,Sports betting; Business
152,gets bet program,ro,63,50,0.60,,program gets bet,2026-07-06 23:49:26,,50,10,10,2015-12-25,"Informational,Branded,Local",English,"1, 0, 2, 11, 14, 30, 29, 6, 7, 39, 14, 7, 24, 21, 17, 33, 57, 95, 95, 60, 29, 56, 51, 36",,Sports betting; Business
